,Event,Location,Date Reported,Incident/Case#,Date Occurred,Time Occurred,Summary:,Disposition:
216,Disturbance,Revelle Apartments,9/28/2015,1509280046,9/28/2015,7:30 PM,Theater group performing,Unfounded
217,Chemical Spill,Sanford Consortium,9/28/2015,1509280048,9/28/2015,8:29 PM,Water or chemical squirting on floor,Referred To Other Department
218,Citizen Contact,UCSD Police Department,9/28/2015,1509280051,9/28/2015,9:15 PM,Report of coworker acting aggressive towards reporting party,Information Only
219,Petty Theft ‐ Bicycle,Keeling Apartments,9/28/2015,2015‐1313,9/24/2015‐9/28/2015,6:00 PM‐7:15 AM,Loss $350.00,Online Report
220,Petty Theft ‐ Bicycle,Argo Hall ‐ Bike Lot,9/28/2015,2015‐1314,9/28/2015,3:15 PM,Loss $700.00,Online Report
221,Petty Theft ‐ Bicycle,Moores Cancer Center,9/28/2015,2015‐1315,9/28/2015,7:45 PM,Loss $709.00,Online Report
222,Illegal Parking,VA Hospital,9/16/2015,1509160006,9/16/2015,1:27 AM,,Cited
223,Fire Alarm,Goldberg Hall,9/16/2015,1509160010,9/16/2015,5:20 AM,,False Alarm
224,Illegal Parking,Lot 504,9/16/2015,1509160011,9/16/2015,6:02 AM,,Cited
225,Citizen Contact,UCSD Police Department,9/16/2015,1509160017,9/16/2015,7:20 AM,Property return,Service Provided
226,Fire Alarm,Price Center,9/16/2015,1509160031,9/16/2015,10:36 AM,,Cancelled
227,Lost Property,UCSD Police Department,9/16/2015,1509160045,9/16/2015,3:14 PM,Report of lost passport,Information Only
228,Non Injury Accident,Lyman Ln/Voigt Dr,9/16/2015,1509160047,9/16/2015,4:24 PM,Involved parties exchanged information,Checks OK
229,Death,Old Student Services Building,9/16/2015,2015‐1223,9/16/2015,12:00 PM‐9:30 PM,"Employee reported missing, after an extensive search subject was found still on campus but deceased, no signs of foul play involved",Report Taken
230,Ticket Sign Off,UCSD Police Department,9/16/2015,1509160053,9/16/2015,7:35 PM,,Service Provided
231,Animal Call,Justice Ln,9/16/2015,1509160061,9/16/2015,9:53 PM,"Dog locked inside vehicle, appears in distress and barking",Gone On Arrival
232,Disturbance ‐ Party,1 Miramar Building 5,9/16/2015,1509160063,9/16/2015,10:22 PM,,Will Cooperate
233,Drunk In Public,La Jolla Village Dr,9/16/2015,2015‐1224,9/16/2015,11:35 PM,,Transported To Hospital
234,Suspicious Vehicle,Lot 020,9/23/2015,1509230001,9/23/2015,12:00 AM,,Cited
235,Quiet Hours Contact,The Village East Building 1,9/23/2015,1509230002,9/23/2015,12:19 AM,,Information Only
236,Disturbance,Cuzco Hall,9/23/2015,1509230003,9/23/2015,12:36 AM,Excessive noise,Will Cooperate
237,Quiet Hours Contact,The Village East Building 1,9/23/2015,1509230005,9/23/2015,12:56 AM,,Will Cooperate
238,Drunk In Public,Scholars Dr North,9/23/2015,2015‐1267,9/23/2015,1:18 AM,"Original call for a disturbance, 4 males yelling",
239,Alcohol Contact,Meteor Hall,9/23/2015,1509230007,9/23/2015,1:31 AM,,Student Conduct Referral
240,Drunk In Public,Mandeville Center,9/23/2015,1509230012,9/23/2015,2:43 AM,,Service Provided
241,Disturbance,The Village West Building 4,9/23/2015,1509230016,9/23/2015,5:53 AM,Male walking and yelling,Unable To Locate
242,Drunk In Public,Scholars Dr North,9/23/2015,2015‐1268,9/23/2015,7:38 AM,,Closed By Adult Arrest
243,Welfare Check,Lot 701,9/23/2015,1509230026,9/23/2015,7:57 AM,Male on electrical cart,Checks OK
244,Security Alarm,Warren Lecture Hall,9/23/2015,1509230028,9/23/2015,8:06 AM,,False Alarm
245,Security Alarm,Social Sciences Building,9/23/2015,1509230030,9/23/2015,8:24 AM,,False Alarm
246,Citizen Contact,La Jolla Shores Dr/North Torrey Pines Rd,9/23/2015,1509230040,9/23/2015,9:21 AM,Assisting disabled motorist,Service Provided
247,Suspicious Vehicle,Engineering Building Unit 2,9/23/2015,1509230041,9/23/2015,9:22 AM,,Checks OK
248,Illegal Parking,Muir Ln,9/23/2015,1509230049,9/23/2015,10:19 AM,,Cited
249,Petty Theft,Sun God Lawn,9/23/2015,2015‐1270,9/22/2015‐9/23/2015,6:00 PM‐9:00 AM,"Pop up tent, loss $169.00",Report Taken
250,Citizen Contact,UCSD Police Department,9/23/2015,1509230058,9/23/2015,12:15 PM,"Report of hacker, hacking into UCSD Triton TV website and posting videos",Information Only
251,Hit & Run,Gilman Parking Structure,9/23/2015,2015‐1271,9/23/2015,12:15 PM,,Report Taken
252,Petty Theft ‐ Bicycle,Tuolumne Apartments,9/23/2015,3:08 PM,9/22/2015‐9/23/2015,6:00 PM‐8:30 AM,Loss $100.00,Report Taken
253,Disturbance ‐ Psych Subject,Stein Clinical Research Building,9/23/2015,2015‐1273,9/23/2015,3:22 PM,Subject released from VA hospital and threatening suicide,Report Taken
254,Shoplifting,Bookstore,9/23/2015,2015‐1274,9/23/2015,3:36 PM‐4:19 PM,,"Closed By Citation, Adult"
255,Security Alarm,Warren Res Life Office,9/23/2015,1509230068,9/23/2015,3:42 PM,,False Alarm
256,Illegal Parking,North Mesa Apartments,9/23/2015,1509230069,9/23/2015,3:46 PM,,Cancelled
257,Reckless Driving,North Mesa Apartments,9/23/2015,1509230074,9/23/2015,5:10 PM,,Cancelled
258,Ticket Sign Off,UCSD Police Department,9/23/2015,1509230076,9/23/2015,5:33 PM,,Service Provided
259,Bicyclist Stop,Gilman Dr/Russell Ln,9/23/2015,1509230078,9/23/2015,5:56 PM,,Verbal Warning Issued
260,Citizen Flagdown,Lot 651,9/23/2015,1509230080,9/23/2015,6:55 PM,Transportation to Price Center turn around,Service Provided
261,Welfare Check,Black Hall,9/23/2015,2015‐1276,9/23/2015,7:47 PM,"Family member received text message from female UCSD affiliate living on campus, threatening suicide",Transported To Hospital
262,Injury,Discovery Hall,9/23/2015,1509230083,9/23/2015,7:51 PM,"Young adult female fell while rollerblading, causing injuries",Referred To Other Department
263,Incomplete Wireless 911  Call,Pangea Parking Structure,9/23/2015,1509230086,9/23/2015,8:58 PM,,Checks OK
264,Disturbance,North Mesa Apartments,9/23/2015,1509230089,9/23/2015,9:25 PM,"Male smoking in front of leasing office, asked to stop and he refused",Cancelled
265,Lost Property,Goody's,9/23/2015,1509230090,9/23/2015,9:27 PM,ID and cell phone returned to owner,Service Provided
266,Welfare Check,Muir Apartments,9/23/2015,1509230091,9/23/2015,9:39 PM,Request to check on female who fell and was injured the previous day,Checks OK
267,Injury,Stewart Hall,9/23/2015,2015‐1277,9/23/2015,7:00 PM,Young adult male fell off skateboard and hit his head,Medical Transportation Declined
268,Petty Theft,The Village Place & Market,9/23/2015,2015‐1278,9/23/2015,9:00 PM,"Stolen cell phone, loss $400.00",Report Taken
269,Suspicious Vehicle,Glider Port,9/23/2015,1509230098,9/23/2015,10:51 PM,,Verbal Warning Issued
270,Suspicious Vehicle,Glider Port,9/23/2015,1509230099,9/23/2015,10:56 PM,,Information Only
271,Assist Other Agency,La Jolla Shores Dr,9/23/2015,1509230100,9/23/2015,11:09 PM,"San Diego Police contacting large party, approximately 100 UCSD students",Verbal Warning Issued
272,Quiet Hours Contact,Douglas Hall,9/23/2015,1509230105,9/23/2015,11:52 PM,,Will Cooperate
273,Information,Del Sol Leasing Office,9/6/2015,1509060001,9/6/2015,12:07 AM,"Per RSO, possible evidence of bike theft, no victim located, items collected for safekeeping",Service Provided
274,Suspicious Vehicle,North Mesa Apartments,9/6/2015,1509060004,9/6/2015,1:35 AM,,Checks OK
275,DUI,Hopkins Drive,9/6/2015,2015‐1195,9/6/2015,3:11 AM,,Closed By Adult Arrest
276,Citizen Contact,Villa La Jolla Dr/La Jolla Village Dr,9/6/2015,1509060010,9/6/2015,7:46 AM,,Service Provided
277,Illegal Parking,Blacks Beach Gate,9/6/2015,1509060012,9/6/2015,8:07 AM,,Cited
278,Domestic Violence Disturbance,La Jolla Playhouse,9/6/2015,1509060016,9/6/2015,9:33 AM,Male and female arguing,Field Interview
279,Citizen Flagdown,Structural & Material Engineering,9/6/2015,1509060019,9/6/2015,12:41 PM,Directions needed,Service Provided
280,Citizen Contact,La Jolla Shores Dr,9/6/2015,1509060024,9/6/2015,2:20 PM,Resident complaint of transient,Field Interview
281,Assist Other Agency,Lot 002,9/6/2015,1509060025,9/6/2015,2:37 PM,Lifeguards and medics rendering aid to surfer who had seizure in water,Information Only
282,Traffic Stop,Voigt Dr/Matthews Ln,9/6/2015,2015‐1197,9/6/2015,2:57 PM,,"Closed By Citation, Adult"
283,Petty Theft,1 Miramar Building 4,9/6/2015,2015‐1198,9/6/2015,1:30 PM‐2:00 PM,"Report of stolen cell phone tracked to Ralph's parking lot, loss $500.00",Property Found & Returned To Owner
284,Fire Alarm,Thornton Hospital,9/6/2015,1509060030,9/6/2015,4:50 PM,,False Alarm
285,Citizen Contact,1 Miramar Building 1,9/6/2015,1509060032,9/6/2015,6:25 PM,,Checks OK
286,Welfare Check,Villa La Jolla Dr/VA Hospital,9/6/2015,2015‐1200,9/6/2015,10:12 PM,"Psych subject, report of adult male laying on ground, subject made suicidal comments to Police Officers",Transported To Hospital
288,Information,1 Miramar Building 1,9/6/2015,1509060038,9/6/2015,8:45 PM,Elevator down,Referred To Other Department
289,Reckless Driving,VA Hospital,9/6/2015,1509060039,9/6/2015,8:50 PM,Vehicle leaving at high rate of speed from parking lot,Unable To Locate
290,Suspicious Person,Lot 207,9/6/2015,1509060041,9/6/2015,9:02 PM,,False Alarm
291,DUI,Villa La Jolla Dr,9/13/2015,2015‐1217,9/13/2015,2:30 AM,,Closed By Adult Arrest
292,Fire Alarm,Engineering Building Unit 2,9/13/2015,1509130006,9/13/2015,2:56 AM,,False Alarm
293,Citizen Flagdown,Scholars Dr North,9/13/2015,1509130009,9/13/2015,10:08 AM,Directions needed,Service Provided
294,Information,Natural Sciences Building,9/13/2015,1509130010,9/13/2015,10:15 AM,Reporting party was keying into building when unknown non‐affiliate male tried to follow him inside,Unable To Locate
295,Information,1 Miramar Building 2,9/13/2015,1509130015,9/13/2015,11:18 AM,"Resident found cigarette butts and ashes on balcony, doesn't believe it to be from above apartment unit, nothing missing, no police contact wanted, advised to lock all doors",Information Only
296,Injury,RIMAC ‐ Loading Dock,9/13/2015,1509130016,9/13/2015,11:22 AM,"Older adult female bleeding from forehead injury, caused from falling during basketball game",Referred To Other Department
297,Security Alarm,Geisel Library,9/13/2015,509130017,9/13/2015,11:34 AM,,False Alarm
298,Medical Aid,RIMAC,9/13/2015,1509130018,9/13/2015,11:46 AM,Adult female possibly having seizure,Service Provided
299,Suspicious Vehicle,Engineering Building Unit 2,9/13/2015,1509130019,9/13/2015,1:32 PM,,Checks OK
300,Citizen Flagdown,Lot 208,9/13/2015,1509130021,9/13/2015,1:40 PM,Vehicle escorted to Mandeville,Service Provided
301,Incomplete Phone Call/911 Hang‐up,Thornton Hospital,9/13/2015,1509130026,9/13/2015,2:59 PM,,Checks OK
302,Information,Leichtag,9/13/2015,1509130029,9/13/2015,3:42 PM,,Gone On Arrival
303,Citizen Contact,UCSD Police Department,9/13/2015,1509130030,9/13/2015,4:14 PM,Citizen here to pick up vehicle keys,Service Provided
304,Citizen Flagdown,Lot 510,9/13/2015,1509130038,9/13/2015,4:56 PM,,Service Provided
305,Suspicious Person,Sixth College Building 703,9/13/2015,1509130049,9/13/2015,10:17 PM,,Checks OK
306,Security Alarm,Torrey Pines Center South,9/3/2015,1509030005,9/3/2015,1:19 AM,,Cancelled
307,Security Alarm,UCTR Office Of Research Affairs,9/3/2015,1509030007,9/3/2015,4:29 PM,,False Alarm
308,Suspicious Person,SIO Library,9/3/2015,1509030011,9/3/2015,6:27 PM,,Cancelled
309,Suspicious Person,Biomedical Sciences Building,9/3/2015,1509030013,9/3/2015,6:57 AM,,Field Interview
310,Trespassing,Biomedical Sciences Building,9/3/2015,2015‐1184,9/2/2015,6:30 AM,Report of habitual tresspasser that is sometimes violent with staff members,Report Taken
311,Citizen Flagdown,Bookstore,9/3/2015,1509030015,9/3/2015,7:52 AM,Directions needed,Service Provided
312,Non Injury Collision,Pangea Dr/Scholars Dr North,9/3/2015,2015‐1185,9/3/2015,9:35 AM‐10:12 PM,UC vehicle rolled down hill into wall,Report Taken
313,Welfare Check,Applied Physics & Math,9/3/02015,1509030039,9/3/2015,1:22 PM,Report of male gagging and coughing inside men's restroom,Unable to Locate
314,Arson/Vandalism,la Jolla Shores Dr/Discovery Wy,9/3/2015,2015‐1188,9/3/2015,1:27 PM,"Intentionally set fires to mostly undeveloped areas, damage $100.00",Report Taken
315,Hit & Run,Hopkins Parking Structure,9/3/2015,150030041,9/3/2015,1:46 PM,,Report Taken
316,Citizen Contact,UCSD Police Department,9/3/2015,2015‐1186,9/3/2014‐9/4/2015,1:13 PM,"Parent came into to report daughter missing, subject later found",Report Taken‐Checks OK
317,Bicyclist Stop,Voigt/Xime,9/3/2015,1509030045,9/3/2015,4:08 PM,,Verbal Warning Issued
318,Disturbance ‐ Argument,Biomedical Library,9/3/2015,1509030046,9/3/2015,4:10 PM,Uncooperative subject being banned from libraries,Field Interview
319,Assist Other Agency,67 North/52 Freeway East,9/3/2015,1509030047,9/3/2015,4:25 PM,Collision,Information Only
320,Property Damage,Warren Lecture Hall,9/3/2015,2015‐1189,9/2/2015,11:00 PM,Door popped loose and shattered after making contact with soda machine,Report Taken
321,Security Alarm,Faculty Club,9/3/2015,1509030052,9/3/2015,7:25 PM,,False Alarm
322,Suspicious Vehicle,North Mesa Apartments,9/3/2015,1509030059,9/3/2015,10:16 PM,,Field Interview
323,Security Alarm,Café Ventanas,9/3/2015,1509030060,9/3/2015,11:09 PM,,Service Provided
324,Alcohol Contact,The Village West Building 5,9/26/2015,1509260002,9/26/2015,12:22 AM,,Information Only
325,Noise Disturbance,South Mesa Apartments,9/26/2015,1509260003,9/26/2015,12:51 AM,Loud pool game in community room,Will Cooperate
326,Information,Telemedicine Building,9/26/2015,1509260004,9/26/2015,1:03 AM,Request to secure doors,Information Only
327,Quiet Hours Contact,Frankfurter Hall,9/26/2015,1509260006,9/26/2015,1:08 AM,,Will Cooperate
328,Medical Aid,Tamarack Apartments,9/26/2015,1509260007,9/26/2015,1:13 AM,Young adult female with possession alcohol poisoning,Checks OK
329,Illegal Parking,Rita Atkinson Residences,9/26/2014,1509260008,9/26/2015,1:16 AM,,Cited
330,Quiet Hours Contact,Stewart Hall,9/26/2015,1509260009,9/26/2015,1:17 AM,,Information Only
331,Alcohol Contact,Sixth College Apartments,9/26/2015,1509260010,9/26/2015,1:18 AM,,Information Only
332,Noise Disturbance,Central Mesa Apartments,9/26/2015,1509260012,9/26/2015,1:29 AM,Loud phone conversation,Quiet On Arrival
333,Quiet Hours Contact,Douglas Hall,9/26/2015,1509260016,9/26/2015,1:46 AM,,Information Only
334,Excessive Alcohol,Tuolumne Apartments,9/26/2015,2015‐1289,9/26/2015,1:59 AM,Original call for welfare check of female who had slurred speech on telephone when last spoke to parent,Transported To Hospital
335,Information,Argo Hall,9/26/2015,1509260018,9/26/2015,2:30 AM,"Per RSO, electrical outlet pulled out exposing wires",Referred To Other Department
336,Alcohol Contact,Muir Apartments,9/26/2015,1509260019,9/26/2015,2:46 AM,Minor consuming alcohol,"Closed By Citation, Adult"
337,Citizen Contact,The Village West Building 5,9/26/2015,1509260020,9/26/2015,2:56 AM,Contacted two person(s) for smoking,Information Only
338,Illegal Parking,Lot 202,9/26/2015,1509260021,9/26/2015,3:07 AM,,Cited
339,Suspicious Vehicle,Lot 401,9/26/2015,1509260022,9/26/2015,3:15 AM,,Checks OK
340,Fire Alarm,Music Building,9/26/2015,1509260032,9/26/2015,8:28 AM,,Cancelled
341,Lost Property,UCSD Police Department,9/26/2015,1509260034,9/26/2015,8:31 AM,Request to be contacted if lost property found,Information Only
342,Citizen Flagdown,ERC Admin,9/26/2015,1509260036,9/26/2015,9:15 AM,Directions needed,Service Provided
343,Welfare Check,Preuss School,9/26/2015,1509260037,9/26/2015,9:17 AM,,Field Interview
344,Information,Lot 603,9/26/2015,1509260049,9/26/2015,4:28 PM,Suspicious person,Gone On Arrival
345,Information,UCSD Police Department,9/26/2015,1509260050,9/26/2015,6:56 PM,Request to speak to counselor from SARC,Information Only
346,Incomplete Wireless 911 Call,Biomedical Sciences Building,9/26/2015,1509260051,9/26/2015,8:23 PM,,Checks OK
347,Citizen Contact,The Village East Building 6,9/26/2015,2015‐1290,9/26/2015,8:40 AM,Several subjects report being witness to a possible sexual assault,Checks OK/Report Taken
348,Disturbance ‐  Party,Tamarack Apartments,9/26/2015,1509260062,9/26/2015,11:05 PM,,Cancelled
349,Alcohol Contact,Revelle Apartments,9/26/2015,1509260063,9/26/2015,11:07 PM,,RA Report Taken
350,Excessive Alcohol,Tenaya Hall,9/26/2015,2015‐1291,9/26/2015,11:09 PM,Housing Assistant requested assistance with alcohol contact,Transported To Hospital
351,Burglary ‐ Hot Prowl,1 Miramar Building 3,9/26/2015,1509260068,9/26/2015,11:31 PM,"Three girls trying to get into reporting party's apartment, unknown if roommate",Checks OK
352,Excessive Alcohol,Geneva Hall,9/26/2015,2015‐1292,9/26/2015,11:48 PM,"Original call for medical aid of student age female, semi conscious and breathing",Transported To Hospital
353,Noise Disturbance,Goldberg Hall,9/26/2015,1509260075,9/26/2015,11:57 PM,Resident Advisor made contact with residence two times and noise has not subsided,Information Only
354,Citizen Flagdown,Lot 702,9/5/2015,1509050001,9/5/2015,12:08 AM,"Per Scripps Security subject brought in from Pacific Beach, claimed to be assulted by officers",Gone On Arrival/Unfounded
355,Illegal Parking,VA Hospital,9/5/2015,2015‐1192,9/5/2015,1:41 AM,Vehicle with false tabs,Vehicle Impounded
356,Illegal Camping,Gilman Parking Structure,9/5/2015,1509050004,9/5/2015,3:58 AM,Male sleeping inside vehicle,Cited
357,Suspicious Vehicle,SIO Pier,9/5/2015,1509050009,9/5/2015,10:21 PM,,Checks OK
358,Medical Aid,Radiation Oncology Center,9/5/2015,1509050014,9/5/2015,2:39 PM,Adult male patient experiencing chest pains,Information Only
359,Unknown Injury Accident,Campus Point Dr/Genesee Ave,9/5/2015,1509050015,9/5/2015,3:16 PM,"Per Thornton Security, 3 vehicle involved collision",Referred To Other Agency
360,Fire Alarm,Biology Building,9/5/2015,1509050019,9/5/2015,6:22 PM,,False Alarm
362,Information,Valdes Dr,9/5/2015,1509050020,9/5/2015,7:08 PM,Found wallet,Information Only
364,Welfare Check,Whole Foods,9/5/2015,1509050022,9/5/2015,7:33 PM,Elderly female asleep inside vehicle,Checks OK
365,Citizen Flagdown,Mobil Station,9/5/2015,1509050022,9/5/2015,10:15 PM,Panhandler causing disturbance,Checks OK
