,Event,Location,Date Reported,Incident/Case#,Date Occurred,Time Occurred,Summary:,Disposition:
218,Medical Aid,Marshall Res Halls,9/23/2013,130923069,9/23/2013,5:53 PM,Young adult male complaining of extreme abdominal discomfort,Transported To Hospital
219,Petty Theft,Oceanview Terrace,9/23/2013,2013‐1490,9/23/2013,3:00 PM‐7:00 PM,"Theft of bicycle, loss: $410.00",Report Taken
220,Security Alarm,Outback Adventures,9/23/2013,130923071,9/23/2013,7:24 PM,,False Alarm
221,Security Alarm,USE Credit Union,9/23/2013,130923072,9/23/2013,7:35 PM,,False Alarm
222,Grand Theft,The Village Bldg 3,9/23/2013,2013‐1491,9/23/2013,6:00 PM‐8:42 PM,"Theft of bicycle, loss unknown at this time",Report Taken
223,Alcohol Contact,Canyon Vista,9/23/2013,130923077,9/23/2013,9:38 PM,,Information Only
224,Noise Disturbance,1 Miramar Bldg 1,9/23/2013,130923080,9/23/2013,10:20 PM,Loud party,Checks OK
225,Suspicious Person,The Village Bldg 1,9/23/2013,130923081,9/23/2013,10:21 PM,,Information Only
226,Assist Other Agency,Asante Hall,9/23/2013,130923083,9/23/2013,10:45 PM,"Bedroom window broken, no one responding to knocks on the door",Checks OK
227,Vandalism,Mandeville Center,9/23/2013,2013‐1492,9/23/2013,11:30 PM,"Graffiti, damage: $100.00","Closed By Citation, Adult"
228,Marijuana Contact,Galathea Hall,9/23/2013,130923086,9/23/2013,11:32 PM,,Unfounded
229,Alcohol Contact,Muir Commons,9/23/2013,130923087,9/23/2013,11:35 PM,,Field Interview
230,Alcohol Contact,Tenaya Hall,9/23/2013,130923089,9/23/2013,11:45 PM,,Information Only
231,Alcohol Contact,Earth Hall North,9/23/2013,130923092,9/23/2013,11:59 PM,,Information Only
232,Theft Of Bicycle,1 Miramar Parking Structure,9/19/2013,2013‐1485,9/14/2013‐9/18/2013,Unknown‐9:00 AM,Loss: $350.00,Online Report Taken
233,Theft Of Bicycle,Sixth College Res Halls,9/20/2013,2013‐1486,9/20/2013,8:00 AM‐7:00 PM,Loss: $500.00,Online Report Taken
234,Theft Of Bicycle,UCSD Campus,9/22/2013,2013‐1487,9/20/2013‐9/21/2013,Unknown‐4:30 PM,Loss: $400.00,Online Report Taken
235,"Disturbance, General",Mobil Station,9/6/2013,130906002,9/6/2013,12:36 AM,,Field Interview
236,Fire Alarm,Preuss School,9/6/2013,130906005,9/6/2013,2:59 AM,,False Alarm
237,Welfare Check,Bus Stop at Villa La Jolla,9/6/2013,130906007,9/6/2013,3:52 AM,Subject in wheelchair talking to himself,Information Only
238,Suspicious Person,Parking Lot 702,9/6/2013,130906008,9/6/2013,5:32 AM,,Information Only
239,Incomplete Phone Call/911 Hangup,Gilman Parking Structure,9/6/2013,130906014,9/6/2013,8:05 AM,,Checks Ok
240,"Disturbance, Argument",University Extension Office,9/6/2013,2013-1400,9/6/2013,9:23 AM,Subject arguing with staff,Report Taken
241,Citizen Contact,Sverdrup Hall,9/6/2013,130906026,9/6/2013,11:38 AM,,Information Only
242,Suspicious Person,Pete's Coffee Women's Restroom,9/6/2013,130906028,9/6/2013,12:31 PM,,Gone On Arrival
243,Security Alarm,University Extension Office,9/6/2013,130906031,9/6/2013,1:11 PM,,Checks Ok
244,Illegal Dumping,Parking Lot 703,9/6/2013,130906032,9/6/2013,2:20 PM,,Information Only
245,Citizen Contact,UCSD Police Department,9/6/2013,130906036,9/6/2013,4:59 PM,,Information Only
246,Report of Hit and Run No Injuries,Parking Lot 208,9/6/2013,130906037,9/3/2013-9/6/2013,6:00 PM - 5:00 PM,,Report Taken
247,Fire Alarm,Preuss School,9/6/2013,130906039,9/6/2013,7:49 PM,,False Alarm
248,Suspicious Person,The Village Building 2,9/6/2013,130906043,9/6/2013,8:57 PM,Subject walking between building and market for the last 5 minutes,Will Cooperate
249,Information,Voigt Dip,9/6/2013,2013-1402,9/6/2013,8:57 PM,,Report Taken
250,"Disturbance, Argument",Black Hall,9/6/2013,130906047,9/6/2013,9:44 PM,Subjects yelling,Field Interview
251,Report of Burglary,1 Miramar Building 2,9/6/2013,130906059,9/6/2013,11:35 PM,No loss,Information Only
252,Noise Disturbance,The Village Bldg 7,9/25/2013,130925004,9/25/2013,12:16 AM,Large group talking loud,Information Only
253,Suspicious Vehicle,CAL IT2,9/25/2013,130925005,9/25/2013,12:18 AM,,Checks OK
254,Welfare Check,Matthews Apartments,9/25/2013,130925007,9/25/2013,12:38 AM,,Checks OK
255,Alcohol Contact,The Village Bldg 2,9/25/2013,130925008,9/25/2013,12:48 AM,Loud party,Information Only
256,Alcohol Contact,The Village Bldg 2,9/25/2013,130925009,9/25/2013,12:49 PM,,Field Interview
257,Noise Disturbance,Bates Hall,9/25/2013,130925011,9/25/2013,12:52 AM,Group playing basketball on courts,Information Only
258,Bicyclist Stop,Scholars Dr North/Muir College Dr,9/25/2013,130925012,9/25/2013,1:00 AM,,Verbal Warning Issued
259,Suspicious Person,Center Hall,9/25/2013,2013‐1500,9/25/2013,1:00 AM,Reporting party being followed and harassed by unknown person,Stay Away Order Issued
260,Quiet Hours Contact,The Village Bldg 6,9/25/2013,130925014,9/25/2013,1:10 AM,,Information Only
261,Quiet Hours Contact,The Village Bldg 8,9/25/2013,130925015,9/25/2013,1:27 AM,,Field Interview
262,Marijuana Contact,Sixth College Res Hall,9/25/2013,130925016,9/25/2013,1:32 AM,,Checks OK
263,Quiet Hours Contact,The Village Bldg 8,9/25/2013,130925019,9/25/2013,1:48 AM,,Will Cooperate
264,Alcohol Contact,Scholars Dr/ERC,9/25/2013,130925022,9/25/2013,2:00 AM,,Information Only
265,Medical Aid,The Village Bldg 1,9/25/2013,2013‐1501,9/25/2013,3:22 AM,Excessive alcohol,Transported To Hospital
266,Fire Alarm,Robinson Complex Bldg 1,9/25/2013,130925025,9/25/2013,3:23 AM,,False Alarm
267,Illegal Parking,Matthews Ln‐Turnaround,9/25/2013,130925034,9/25/2013,7:16 AM,,Information Only
268,Security Alarm,Leichtag Biomedical Bldg,9/25/2013,130925059,9/25/2013,10:22 AM,,False Alarm
269,Person Down,Muir Apartments/Scholars Dr South,9/25/2013,130925070,9/25/2013,11:51 AM,,Field Interview
270,Bicyclist Stop,Gilman Dr/Eucalyptus Grove Ln,9/25/2013,130925076,9/25/2013,1:41 PM,,Verbal Warning Issued
271,Traffic Control,Matthews Ln/Voigt Dr,9/25/2013,130925091,9/25/2013,7:17 PM,,Information Only
272,Vandalism,Mandeville Center,9/25/2013,2013‐1502,9/25/2013,6:00 AM‐9:00 PM,Damage/Loss: $1336.19,Report Taken
273,Marijuana Contact,Sixth College Apartments,9/25/2013,130925094,9/25/2013,10:16 PM,Odor of marijuana,Unable To Locate
274,Security Alarm,McGill Hall,9/25/2013,130925096,9/25/2013,10:33 PM,,False Alarm
275,Marijuana Contact,Europe Hall,9/25/2013,130925097,9/25/2013,10:40 PM,,Field Interview
276,Gas/Water/Sewer Leak,Sixth College Res Halls,9/25/2013,130925098,9/25/2013,10:46 PM,All lights out around area,Referred To Other Agency‐Housing Maintenance
277,Alcohol Contact,Marshall Res Halls,9/25/2013,130925100,9/25/2013,11:10 PM,,Information Only
278,Suspicious Person,Price Center,9/25/2013,130925101,9/25/2013,11:15 PM,,Information Only
279,Hit & Run No Injuries,Urey Hall Loading Dock,9/10/2013,2013‐1412,Unknown,Unknown,Report of damage to UC vehicle,Report Taken
280,Suspicious Person,Library Walk,9/10/2013,130910019,9/10/2013,10:47 AM,,Field Interview
281,Bicyclist Stop,Leichtag/CMME,9/10/2013,130910022,9/10/2013,12:23 PM,,Verbal Warning Issued
282,Petty Theft,Robinson Complex Bldg 3,9/10/2013,130910027,9/10/2013,12:58 PM,,Unfounded
283,Medical Aid,RIMAC Athletic Training Room,9/10/2013,130910028,9/10/2013,1:07 PM,"Young adult female experiencing lost of taste & smell and constant headaches, requesting non‐emergency transportation to hospital",Referred To Other Agency‐San Diego Fire Department
284,Security Alarm,Leichtag Biomedical Bldg,9/10/2013,130910030,9/10/2013,1:24 PM,,False Alarm
285,In Custody,Bookstore,9/10/2013,2013‐1413,9/10/2013,1:50 PM,Shoplifting,"Closed By Citation, Adult"
286,Suspicious Person,Telemedicine Bldg,9/10/2013,130910035,9/10/2013,3:44 PM,,Field Interview
287,Suspicious Person,South Mesa Apartments,9/10/2013,130910045,9/10/2013,7:30 PM,,Unable To Locate
288,Welfare Check,Marshall Res Halls,9/28/2013,130928001,9/28/2013,12:08 AM,Parent concerned about not being able to get ahold of daughter,Checks OK
289,Disturbance,South Mesa Apartments,9/28/2013,130928002,9/28/2013,12:12 AM,Loud party,Will Cooperate
290,Assist Other Agency,Argo Hall,9/28/2013,130928003,9/28/2013,12:14 PM,Odor of marijuana in area,Information Only
291,Traffic Stop,Voigt Dr/Lyman Ln,9/28/2013,2013‐1524,9/28/2013,12:22 AM,,"Closed By Citation, Adult"
292,Noise Disturbance,Bates Hall,9/28/2013,130928004,9/28/2013,12:22 AM,People playing basketball,Referred To Other Agency‐Resident Advisor Will Handle
293,Noise Disturbance,Central Mesa Apartments,9/28/2013,130928005,9/28/2013,12:26 AM,Loud talking and possibly moving furniture,Quiet On Arrival
294,Drunk In Public,The Village East,9/28/2013,2013‐1525,9/28/2013,12:50 AM,Excessive alcohol,Transported To Hospital
295,Quiet Hours Contact,Village East 1,9/28/2013,130928009,9/28/2013,1:16 AM,,Information Only
296,Quiet Hours Contact,The Village East Bldg 1,9/28/2013,130928011,9/28/2013,1:25 AM,,Field Interview
297,DUI,Scholars Dr North,9/28/2013,2013‐1526,9/28/2013,1:27 AM,,Closed By Adult Arrest
298,Disturbance,Muir Apartments,9/28/2013,130928013,9/28/2013,1:31 AM,Loud party,Information Only
299,Suspicious Person,North Torrey Pines Rd,9/28/2013,130928015,9/28/2013,1:53 PM,,Field Interview
300,Suspicious Person,Mandeville Center,9/28/2013,130928019,9/28/2013,2:23 PM,,Information Only
301,Fire Alarm,The Village West Bldg 6,9/28/2013,130928025,9/28/2013,2:51 AM,,Checks OK
302,Fire Watch,Geisel Library,9/28/2013,130928031,9/28/2013,4:48 AM,,Referred To Other Agency‐Maintenance
303,Welfare Check,Blake Hall,9/28/2013,130928035,9/28/2013,7:15 AM,Parent unable to get ahold of daughter,Checks OK
304,Stolen Vehicle,1 Miramar Parking Structure,9/28/2013,2013‐1528,9/28/2013,1:30 AM‐8:31 AM,,Report Taken
305,Suspicious Vehicle,Lot 102,9/28/2013,2013‐1529,9/28/2013,1:00 AM‐9:25 AM,"Vehicle burglary, loss: $2,380.00",Report Taken
306,Hit & Run No Injuries,VA Hospital,9/28/2013,130928057,9/27/2013,3:00 PM,,Information Only
307,Illegal Parking,Expedition Wy,9/28/2013,130928060,9/28/2013,4:56 PM,,Information Only
308,Citizen Contact,UCSD Police Department,9/28/2013,130928067,9/28/2013,7:21 PM,Subject here to pick up lost & found property,Information Only
309,Citizen Contact,Pangea Parking Structure,9/28/2013,130928072,9/28/2013,9:41 PM,Reporting party may have additional information in regards to hit & run reported to San Diego Police,Information Only
311,Bicyclist Stop,Scholars Dr South,9/28/2013,130928073,9/28/2013,10:02 PM,,Field Interview
312,Noise Disturbance,Bates Hall,9/28/2013,130928078,9/28/2013,11:05 PM,Loud basketball game on court,Will Cooperate
313,Marijuana Contact,Stewart Hall,9/28/2013,130928079,9/28/2013,11:06 PM,Odor of marijuana in area,Information Only
314,Traffic Stop,Gilman Dr/Voigt Dr,9/28/2013,2013‐1530,9/28/2013,11:20 PM,Alcohol involved,"Closed By Citation, Adult"
315,Drag Racing,Gilman Dr,9/28/2013,130928082,9/28/2013,11:22 PM,"2 vehicles racing, traveling east",Unable To Locate
316,Welfare Check,Bonner Hall,9/28/2013,2013-1531,9/28/2013,11:15 PM,Possible intoxicated male being carried by two other males,Closed By Adult Arrest
317,Recovered Stolen Vehicle,Lot 357,9/5/2013,130905003,9/5/2013,12:40 AM,,Information Only
318,Welfare Check,Nobel Dr/Lebon Dr,9/5/2013,130905005,9/5/2013,3:15 AM,Male sleeping at bus stop,Field Interview
319,Suspicious Person,Peterson Hall,9/5/2013,130905009,9/5/2013,6:56 AM,Male sleeping in west corridor,Field Interview
320,Vandalism,Mandeville Center,9/5/2013,130905019,9/5/2013,8:34 AM,Report already previously taken,Information Only
321,Illegal Camping,VA Embankment,9/5/2013,130905027,9/5/2013,9:33 AM,,Information Only
322,Security Alarm,Sanford Consortium,9/5/2013,130905029,9/5/2013,9:42 AM,,False Alarm
323,Animal Call,Gilman Parking Structure,9/5/2013,130905032,9/5/2013,10:07 PM,"Dog inside vehicle panting, windows down",Verbal Warning Issued
324,Unknown Injury Accident,Lot 703,9/5/2013,2013‐1398,9/5/2013,2:33 PM,"Collision with injury, vehicle vs. bicyclist",Report Taken
325,Fire Alarm,Medical Center Modular,9/5/2013,130905047,9/5/2013,7:53 PM,,False Alarm
326,Gas/Water/Sewer Leak,The Village Bldg 2,9/5/2013,130905053,9/5/2013,10:34 PM,"Per Residential Security Officer, strong smell of gasoline coming from parked fork lift",Information Only
327,Suspicious Vehicle,Scholars Dr North/North Point Dr,9/5/2013,130905054,9/5/2013,10:36 PM,,Information Only
328,"Disturbance, Argument",The Village Bldg 6,9/20/2013,2013‐1452,9/20/2013,1:30 AM,Domestic violence,Closed By Adult Arrest
329,Suspicious Person,Tamarack Apartments,9/20/2013,130920009,9/20/2013,6:33 AM,,Gone On Arrival
330,Injury,Campus Point Drive,9/20/2013,2013‐1453,9/20/2013,6:50 AM,"Adult female tripped and fell, causing pain to her knee and shoulder",Transported To Hospital
331,Suspicious Person,Price Center Plaza,9/20/2013,2013‐1454,9/20/2013,6:33 AM‐8:13 AM,Male juvenile reported missing from out of state,Transported To Hospital
332,Illegal Camping,VA Embankment,9/20/2013,130920021,9/20/2013,9:20 AM,,Information Only
333,Security Alarm,Leichtag Biomedical Bldg,9/20/2013,130920024,9/20/2013,10:46 AM,,False Alarm
334,Lost Property,Warren Student Activity Center,9/20/2013,130920030,9/20/2013,12:29 PM,Found property,Turned Into Lost & Found
335,Citizen Flagdown,Villa La Jolla Dr/La Jolla Village Dr,9/20/2013,130920033,9/20/2013,1:45 PM,Car vs. Bicyclist,Referred To Other Agency‐San Diego Police
336,Suspicious Person,Gilman Dr/Russell Ln,9/20/2013,130920034,9/20/2013,1:56 PM,,Unable To Locate
337,Suspicious Vehicle,UCTR 302,9/20/2013,130920037,9/20/2013,3:34 PM,,Checks OK
338,Assist Other Agency,Torrey Pines Scenic Dr,9/20/2013,130920038,9/20/2013,3:37 PM,San Diego Police requesting assistance for vandalism call,Information Only
339,Information,Lyman Ln,9/20/2013,130920040,9/20/2013,5:06 PM,Unattended alcohol,Unable To Locate
340,Ticket Sign Off,UCSD Police Department,9/20/2013,130920043,9/20/2013,5:31 PM,,Information Only
341,Marijuana Contact,Cuzco Hall,9/20/2013,130920049,9/20/2013,8:50 PM,,Will Cooperate
342,Citizen Contact,Galathea Hall,9/20/2013,130920051,9/20/2013,10:05 PM,Possible party,Information Only
343,Quiet Hours Contact,Harlan Hall,9/20/2013,130920055,9/20/2013,11:04 PM,,Information Only
344,Noise Disturbance,South Mesa Apartments,9/20/2013,130920056,9/20/2013,11:06 PM,Loud yelling from party,Will Cooperate
345,Noise Disturbance,Central Mesa Apartments,9/20/2013,130920057,9/20/2013,11:14 PM,Loud talking,Field Interview
346,Quiet Hours Contact,Harlan Hall,9/20/2013,130920059,9/20/2013,11:24 PM,,Will Cooperate
347,Illegal Camping,South Mesa Apartments,9/20/2013,130920060,9/20/2013,11:31 PM,Possible transient sleeping in laundry room,Information Only
348,Security Alarm,Leichtag Biomedical Building,9/15/2013,130915004,9/15/2013,1:16 AM,,False Alarm
349,Fire Alarm,Geisel Library,9/15/2013,130915014,9/15/2013,1:02 PM,,False Alarm
350,Citizen Flagdown,Villa La Jolla Drive/La Jolla Village Drive,9/15/2013,130915019,9/15/2013,4:59 PM,Car blocking traffic,Information Only
351,Citizen Flagdown,Regents Road,9/15/2013,130915020,9/15/2013,4:59 PM,,Information Only
352,"Disturbance, Domestic Violence",1 Miramar Building 1,9/15/2013,130915029,9/15/2013,8:54 PM,Subject yelling at each other,Quiet On Arrival
353,"Disturbance, Argument",South Mesa Apartments,9/15/2013,2013-1434,9/15/2013,10:06 PM,,Report Taken
354,Illegal Parking,The Village West Building 1,9/15/2013,130915037,9/15/2013,11:42 PM,,Will Cooperate
355,Vandalism,Lot 705,9/8/2013,2013‐1404,9/8/2013,1:10 AM,"UCSD concrete trash can knocked over and damaged, damage: 500.00",Report Taken
356,Disturbance,Coast Apartments,9/8/2013,130908004,9/8/2013,1:35 AM,Loud party,Will Cooperate
357,Injury,Tamarack Apartments,9/8/2013,2013‐1405,9/8/2013,3:22 AM,Excessive alcohol,Transported To Hospital
358,Smoke Check,Lot 603,9/8/2013,130908012,9/8/2013,8:06 AM,"Vehicle smoking, keys locked inside, Registered owner will call for tow truck",Information Only
359,Fire Alarm,Pepper Canyon Hall,9/8/2013,130908017,9/8/2013,10:29 AM,,False Alarm
360,Petty Theft,Warren Student Activity Center,9/8/2013,130908019,9/8/2013,12:12 PM,Suspicious person(s) seen trying to cut bike locks,Unable To Locate
361,Ticket Sign Off,UCDS Police Department,9/8/2013,130908021,9/8/2013,3:59 PM,,Information Only
362,Fire Alarm,Leichtag Biomedical Bldg,9/8/2013,130908022,9/8/2013,5:01 PM,,False Alarm
363,Suspicious Vehicle,Lot 017,9/8/2013,130908027,9/8/2013,7:47 PM,,Checks OK
364,Disturbance,Rita Atkinson Residences,9/8/2013,130908030,9/8/2013,8:30 PM,Complaint of people smoking cigarettes and hookah in their room,Will Cooperate
365,Citizen Contact,Muir Apartments,9/8/2013,130908038,9/8/2013,10:56 PM,Officer initiated activity: group of 10 throwing tennis balls at apartments windows,Information Only
366,Quiet Hours Contact,The Village Building 1,9/18/2013,130918003,9/18/2013,12:59 AM,,Will Cooperate
367,Fire Alarm,Revelle Apartments,9/18/2013,130918005,9/18/2013,4:35 AM,,False Alarm
368,Citizen Contact,Scholars Drive South,9/18/2013,130918036,9/18/2013,10:35 AM,,Information Only
369,Security Alarm,Student Health,9/18/2013,130918049,9/18/2013,2:18 PM,,False Alarm
370,Citizen Contact,Peterson Hall,9/18/2013,130918051,9/18/2013,2:42 PM,,Field Interview
371,Suicide Attempt,Shiley Eye Center,9/18/2013,130918052,9/18/2013,3:28 PM,Subject calmed down,Checks Ok
372,Medical Aid,Discovery Hall,9/18/2013,130918053,9/18/2013,3:36 PM,Subject spilled hot water,Transported to Hospital by medics
373,Ticket Sign Off,UCSD Police Department,9/18/2013,130918054,9/18/2013,4:13 PM,,Information Only
374,Security Alarm,UCTR 202,9/18/2013,130918054,9/18/2013,9:36 PM,,False Alarm
375,"Disturbance, Noise",North Mesa Apartments,9/18/2013,130918063,9/18/2013,11:05 PM,Group playing basketball,Information Only
376,Report of Domestic Violence,Central Mesa Apartments,9/18/2013,2013-1446,9/18/2013,8:00 PM - 8:30 PM,,Closed By Adult Arrest - Transported and Booked into San Diego County Jail
377,Disturbance General,Rady School of Management,9/18/2013,130918070,9/18/2013,11:52 PM,Subject refusing to leave room,Field Interview
378,Bicyclist Stop,Gilman Drive/Library Walk,9/13/2013,130913001,9/13/2013,12:44 AM,,Field Interview
379,Citizen Contact,Regents/Nobel,9/13/2013,130913004,9/13/2013,1:53 AM,,Field Interview
380,Trespass,Mandeville Center,9/13/2013,130913006,9/13/2013,4:15 AM,Subject in women's restroom,Information Only
381,"Disturbance, Domestic Violence",1 Miramar Building 3,9/13/2013,130913027,9/13/2013,9:26 AM,Subjects screaming and yelling,Quiet on Arrival
382,Security Alarm,Mt Soledad MPL Building 2,9/13/2013,130913029,9/13/2013,10:05 AM,,Referred to Other Agency - San Diego Police Department
383,Citizen Contact,Cashiers Office,9/13/2013,130913030,9/13/2013,10:08 AM,Directions,Information Only
384,Field Interview,Gilman Drive/Eucalyptus,9/13/2013,2013-1425,9/13/2013,10:37 AM - 10:43 AM,,Closed By Adult Arrest - Transported to Central Jail
385,Suspicious Vehicle,South Mesa Apartments,9/13/2013,130913036,9/13/2013,10:56 AM,,Unable to Locate
