,Event,Location,Date Reported,Incident/Case#,Date Occurred,Time Occurred,Summary:,Disposition:
228,Drunk In Public,Mandeville Center,9/23/2012,2012‐1064,9/23/2012,10:36 PM,Excessive Alcohol,Transported To Hospital
229,Alcohol Contact,Lot 207,9/23/2012,120923079,9/23/2012,10:41 PM,,Field Interview
230,Drunk In Public,Lot 414,9/23/2012,2012‐1064,9/23/2012,11:18 PM,,Transported to Detox
231,Disturbance,Lot 207,9/23/2012,120923089,9/23/2012,11:48 PM,Officer assistance requested,information Only
232,Citizen Contact,Gilman Dr/Villa La Jolla Dr,9/16/2012,120916001,9/16/2012,12:15 AM,Cab driver reporting that passenger is unable to pay cab fare,Field Interview
233,Disturbance,Rita Atkinson Residences,9/16/2012,120916006,9/16/2012,1:06 AM,Loud party,Will Cooperate
234,Suspicious Person,SIO Pier,9/16/2012,120916008,9/16/2012,1:23 AM,,Information Only
235,Alcohol Contact,Gilman Dr/Myers Dr,9/16/2012,120916009,9/16/2012,3:16 AM,,Field Interview
236,Injury,Gilman Dr/Myers Dr,9/16/2012,2012‐1041,9/16/2012,7:33 AM,Elderly male fell and injured his head,Transported To Hospital
237,Suspicious Person,Pepper Canyon Hall,9/16/2012,120916020,9/16/2012,10:49 AM,,Field Interview
238,Disturbance,Sixth College Apartments,9/16/2012,2012‐1042,9/16/2012,12:08 PM,Domestic dispute: couple seen arguing and pushing each other,Report Taken
239,Illegal Parking,Lot 203,9/16/2012,120916027,9/16/2012,7:40 PM,,Gone On Arrival
240,Incomplete Phone Call/911 Hang‐up,Central Mesa Apartments,9/16/2012,120916033,9/16/2012,8:30 PM,Child playing with phone,Checks OK
241,Citizen Contact,Geisel Library,9/16/2012,120916034,9/16/2012,8:53 PM,"Female with two dogs, one without a leash",Verbal Warning Issued
242,Noise Disturbance,North Mesa Apartments,9/16/2012,120916038,9/16/2012,11:03 PM,Dog continuously barking,Information Only
243,Suspicious Vehicle,Genessee Ave,9/10/2012,120910001,9/10/2012,12:54 AM,,Checks OK
244,Suspicious Person,Revelle Apartments,9/10/2012,2012‐1022,9/10/2012,1:00 AM,Alcohol involved,"Closed By Citation, Adult"
245,Suspicious Person,Pepper Canyon Hall,9/10/2012,120910007,9/10/2012,5:28 AM,,Checks OK
246,Burglary Alarm,Student Services Center‐Cashiers Office,9/10/2012,120910009,9/10/2012,6:09 AM,,False Alarm
247,Traffic Hazard,Miramar Rd/Dowdy Dr,9/10/2012,120910023,9/10/2012,12:00 PM,Large piece of plastic in roadway,Referred To Other Agency‐ San Diego Police
248,Medical Aid,Rebecca and John Moores Cancer Center,9/10/2012,120910025,9/10/2012,1:29 PM,Unconscious female,Fire & Medics Responded
249,Welfare Check,Internal Medicine Group Bldg 2,9/10/2012,120910030,9/10/2012,4:42 PM,Suspicious person,Unable To Locate
250,Welfare Check,Revelle Apartments,9/10/2012,120910034,9/10/2012,9:10 PM,Elderly adult male requesting transportation to County Medical Health to receive medication,Information Only
251,Disturbance,Central Mesa Apartments,9/10/2012,120910036,9/10/2012,10:02 PM,Loud talking and yelling,Will Cooperate
252,Alcohol Contact,Muir Apartments,9/25/2012,120925001,9/25/2012,12:02 AM,,Information Only
253,Quiet Hours Contact,Revelle Apartments,9/25/2012,120925002,9/25/2012,12:04 AM,,Will Cooperate
254,Burglary Alarm,Price Center,9/25/2012,120925003,9/25/2012,12:13 AM,,False Alarm
255,Suspicious Person,Price Center,9/25/2012,120925004,9/25/2012,12:17 AM,,Checks OK
256,Welfare Check,Pangea Dr,9/25/2012,120925007,9/25/2012,12:25 AM,Excessive Alcohol,Transported To Hospital
257,Assist Other Agency,Village East 2,9/25/2012,120925009,9/25/2012,12:34 AM,Residential Security Officer requesting assistance with clearing out party,Information Only
258,Assist Other Agency,Genesee Ave,9/25/2012,120925011,9/25/2012,12:43 AM,San Diego Police requesting assistance with large party,Information Only
259,Quiet Hours Contact,Muir Apartments,9/25/2012,120925014,9/25/2012,12:50 AM,,Information Only
260,Quiet Hours Contact,Muir Apartments,9/25/2012,120925018,9/25/2012,1:04 AM,,Information Only
261,Drunk In Public,Lot 208,9/25/2012,120925019,9/25/2012,1:05 AM,Young adult female unconscious but breathing,Transported To Hospital
262,Quiet Hours Contact,Douglas Hall,9/25/2012,120925020,9/25/2012,1:06 AM,,Will Cooperate
263,Quiet Hours Contact,Cuzco Hall,9/25/2012,120925022,9/25/2012,1:17 AM,,Will Cooperate
264,Quiet Hours Contact,Harlan Hall,9/25/2012,120925023,9/25/2012,1:25 AM,,Information Only
265,Quiet Hours Contact,Marshall Res Halls,9/25/2012,120925024,9/25/2012,1:45 AM,,Information Only
266,Quiet Hours Contact,Goldberg Hall,9/25/2012,120925026,9/25/2012,1:45 AM,,Information Only
267,Quiet Hours Contact,Goldberg Hall,9/25/2012,120925028,9/25/2012,1:59 AM,,Will Cooperate
268,Gas/Water/Sewer Leak,Applied Physics and Mathematics,9/25/2012,120925030,9/25/2012,2:25 AM,Broken sprinkler in quad area causing flooding,Referred To Other Agency
269,Burglary Alarm,UCTR 965,9/25/2012,120925035,9/25/2012,5:13 AM,,False Alarm
270,Burglary Alarm,Student Services Center‐Cashier's Office,9/25/2012,120925038,9/25/2012,6:03 AM,,False Alarm
271,Medical Aid,Machine Shop,9/25/2012,2012‐1074,9/25/2012,8:10 AM,"Adult male slipped and fell, striking head on floor",Transported To Hospital
272,Incomplete Wireless 911 Call,Revelle Apartments,9/25/2012,120925056,9/25/2012,9:27 AM,,Checks OK
273,Citizen Flagdown,Lot 207,9/25/2012,120925058,9/25/2012,9:46 AM,Regarding fix it ticket,Information Only
274,Information,UCSD Police Departments,9/25/2012,120925060,9/25/2012,10:58 AM,Unreadable text received through landline message,Information Only
275,Illegal Parking,Plaza Café,9/25/2012,120925061,9/25/2012,11:11 AM,,Information Only
276,Incomplete Wireless 911 Call,Tioga Hall,9/25/2012,120925064,9/25/2012,12:19 PM,,Checks OK
277,Assist Other Agency,"Mapleview Street, Lakeside",9/25/2012,120925065,9/25/2012,12:22 PM,"San Diego Sheriff's, officer needs help",Information Only
278,Preserve The Peace,South Mesa Apartments,9/25/2012,120925066,9/25/2012,12:29 PM,"Disturbance between siblings, reporting party wants to retrieve their property",Field Interview
279,Lost Property,Price Center,9/25/2012,120925070,9/25/2012,1:27 PM,Turned into Price Center lost and found,Information Only
280,Petty Theft,Rita Atkinson Residences,9/25/2012,120925073,9/23/2012‐9/25/2012,Unknown,"Theft of bicycle, loss: $800.00",Report Taken
281,Suspicious Person,Faculty Club,9/25/2012,120925075,9/25/2012,3:22 PM,,Unable To Locate
282,Burglary Alarm,SIO Library,9/25/2012,120925077,9/25/2012,3:43 PM,,False Alarm
283,Incomplete Wireless 911 Call,Lot 701,9/25/2012,120925078,9/25/2012,4:11 PM,,Checks OK
284,Suspicious Person,Lot 510,9/25/2012,120925082,9/25/2012,6:23 PM,,Checks OK
285,Quiet Hours Contact,Geneva Hall,9/25/2012,120925084,9/25/2012,10:42 PM,,Information Only
286,Alcohol Contact,Great Hall,9/25/2012,2012‐1081,9/25/2012,10:57 PM,Public intoxication,Transported to Detox
287,Marijuana Contact,Earth Hall North,9/25/2012,120925087,9/25/2012,11:17 PM,Smell of marijuana in area,Information Only
288,Alcohol Contact,Sixth College Apartments,9/25/2012,120925089,9/25/2012,11:35 PM,,Information Only
289,Alcohol Contact,Sixth College Apartments,9/25/2012,2012‐1082,9/25/2012,11:55 PM,,"Closed By Citation, Adult"
290,Petty Theft,N. Torrey Pines/Blacks Beach,9/21/2012,2012‐1075,9/20/2012‐9/21/2012,11:30 PM‐7:30 AM,Loss: $150.00,Online Report
291,Petty Theft,Muir College Gym,9/23/2012,2012‐1076,9/23/2012,5:30 PM‐6:30 PM,Loss: $300.00,Online Report
292,Petty Theft,Tamarack Apartments,9/23/2012,2012‐1077,9/23/2012,8:50 PM,Loss: $500.00,Online Report
293,Petty Theft,Sungod Lawn‐All Campus Dance,9/24/2012,2012‐1078,9/23/2012‐9/24/2012,9:00 PM‐4:05 PM,Loss: $199.00,Online Report
294,Theft Of Bicycle,1 Miramar Street,9/21/2012,2012‐1083,9/21/2012,11:50 AM,Loss: $500.00,Online Report
295,Theft of Bicycle,Argo Hall,9/24/2012,2012‐1084,9/24/2012,1:10 PM,Loss: $600.00,Online Report
296,Theft Of Bicycle,Bioengineering Bldg,9/24/2012,2012‐1085,9/24/2012,8:00 AM‐3:45 PM,Loss: $500.00,Online Report
297,Citizen Contact,Matthews Apartments,9/28/2012,120928003,9/28/2012,12:15 AM,,Information Only
298,Quiet Hours Contact,1 Miramar Bldg,9/28/2012,120928005,9/28/2012,12:36 AM,,Will Cooperate
299,Suspicious Person,Price Center,9/28/2012,120928010,9/28/2012,1:50 AM,,Checks OK
300,Suicide Attempt,Village East 1,9/28/2012,120928011,9/28/2012,2:20 AM,Excessive alcohol,Transported To Hospital
301,Information,Pacific Hall,9/28/2012,120928013,9/28/2012,5:53 PM,Water detection alarm,Referred To Other Agency‐Facilities Management
302,Burglary Alarm,Student Services Center‐Cashier's Office,9/28/2012,120928014,9/28/2012,6:11 AM,,False Alarm
303,Gas/Water Sewer Leak,Pacific Hall,9/28/2012,120928032,9/28/2012,10:46 AM,Water detection alarm,Referred To Other Agency‐Facilities Management
304,Medical Aid,Myers Dr/Gilman Dr,9/28/2012,120928038,9/28/2012,1:28 PM,Adult male with low blood pressure,Transported To Hospital
305,Prisoner,Bookstore,9/28/2012,120928039,9/28/2012,1:46 PM,Shoplifting,"Closed By Citation, Adult"
306,Incomplete Wireless 911 Call,Lot 304,9/28/2012,120928041,9/28/2012,2:28 PM,,Checks OK
307,Unknown Injury Accident,Voigt Dr/Hopkins Dr,9/28/2012,120928042,9/28/2012,2:30 PM,"2nd hand information of bicyclist running into parked vehicle, may have injuries",Unable To Locate
308,Stolen Vehicle,Round Table,9/28/2012,2012‐1102,9/28/2012,3:20 PM,,Report Taken
309,Disturbance,Revelle Commons,9/28/2012,120928047,9/28/2012,5:31 PM,Trick skateboarders,Checks OK
310,Citizen Contact,Bike Shop,9/28/2012,120928049,9/28/2012,5:58 PM,Reporting party states another bike is locked to his bike,Information Only
311,Bicyclist Stop,Equality Ln/Voigt Dr,9/28/2012,120928052,9/28/2012,6:12 PM,,Verbal Warning Issued
312,Incomplete Wireless 911 Call,Scholars Dr North,9/28/2012,120928054,9/28/2012,7:45 PM,,Checks OK
313,Incomplete Wireless 911 Call,Lot 306,9/28/2012,120928058,9/28/2012,8:34 PM,,Checks OK
314,Citizen Contact,The Village West Bldg 7,9/28/2012,120928059,9/28/2012,8:35 PM,,Information Only
315,Suspicious Vehicle,Lot 406,9/28/2012,120928061,9/28/2012,9:01 PM,,Checks OK
316,Bicyclist Stop,Pangea Dr/Scholars Dr North,9/28/2012,120928062,9/28/2012,9:01 PM,,Verbal Warning Issued
317,Bicyclist Stop,Pangea Dr,9/28/2012,Various Incident Numbers,9/28/2012,9:15 PM‐9:26 PM,,Verbal Warnings Issued
318,Information,Village East 1,9/28/2012,120928069,9/28/2012,9:23 PM,Party bus,Information Only
319,Reckless Driving,South Mesa Apartments,9/28/2012,120928071,9/28/2012,9:31 PM,Complaint of road rage,Information Only
320,Suspicious Person,Central Mesa Apartments,9/28/2012,120928073,9/28/2012,9:42 PM,,Unable To Locate
321,Welfare Check,Price Center,9/28/2012,2012‐1103,9/28/2012,9:45 PM,Excessive alcohol,Transported To Hospital
322,Alcohol Contact,Frankfurter Hall,9/28/2012,120928077,9/28/2012,10:07 PM,,Information Only
323,Noise Disturbance,Lot 309,9/28/2012,120928078,9/28/2012,10:16 PM,Loud music,Quiet On Arrival
324,Quiet Hours Contact,The Village West Bldg 2,9/28/2012,120928079,9/28/2012,10:22 PM,,Information Only
325,Disturbance,Price Center,9/28/2012,120928081,9/28/2012,10:33 PM,,Field Interview
326,Alcohol Contact,Tamarack Apartments,9/28/2012,120928084,9/28/2012,10:41 PM,,Information Only
327,Drunk In Public,Price Center,9/28/2012,2012‐1104,9/28/2012,10:56 PM,,Transported To Detox
328,Lost Property,RIMAC Field,9/28/2012,120928088,9/28/2012,10:58 PM,,Information Only
329,Alcohol Contact,Tamarack Apartments,9/28/2012,120928089,9/28/2012,11:01 PM,,Field Interview
330,Welfare Check,Stewart Hall,9/28/2012,120928090,9/28/2012,11:06 PM,Concerned parent states son is stressed over living situation,Information Only
331,Alcohol Contact,Student Services Center,9/28/2012,120928091,9/28/2012,11:09 PM,,Information Only
332,Disturbance,Sixth College Apartments,9/28/2012,120928093,9/28/2012,11:26 PM,Party,Will Cooperate
333,Drunk Driving No Injuries,I‐5/SeaWorld,9/28/2012,120928094,9/28/2012,11:28 PM,,Referred To Other Agency‐CHP
334,Alcohol Contact,Douglas Hall,9/28/2012,120928095,9/28/2012,11:31 PM,,Information Only
335,Alcohol Contact,Cuzco Hall,9/28/2012,120928097,9/28/2012,11:37 PM,,Information Only
336,Theft Of Bicycle,Bioengineering Hall,9/24/2012,2012‐1098,9/24/2012,9:45 AM‐7:00 PM,Loss: $450.00,Online Report
337,Theft Of Bicycle,Preuss School,9/26/2012,2012‐1097,9/26/2012,7:30 AM‐2:30 PM,Loss: $800.00,Online Report
338,Grand Theft,Fireside Laundry,9/26/2012,2012‐1099,9/26/2012,2:20 AM‐11:00 PM,Loss: $1200.00,Online Report
339,Petty Theft,Main Gym,9/27/2012,2012‐1100,9/17/2012 - 9/27/2012,6:30 PM‐11:40 PM,Student Id Card,Online Report
340,Burglary Alarm,La Jolla Playhouse,9/15/2012,120915001,9/15/2012,12:06 AM,,False Alarm
341,Burglary Alarm,Leichtag Biomedical Bldg,9/15/2012,120915004,9/15/2012,12:54 AM,,False Alarm
342,Burglary Alarm,PC Box Office,9/15/2012,120915005,9/15/2012,1:30 AM,,False Alarm
343,Noise Disturbance,1 Miramar Bldg 4,9/15/2012,120915008,9/15/2012,3:56 AM,Loud music,Unable To Locate
344,Burglary Alarm,Jamba Juice,9/15/2012,120915009,9/15/2012,6:25 AM,,False Alarm
345,Traffic Stop,Glider Port,9/15/2012,2012‐1037,9/15/2012,11:48 AM,,"Closed By Citation, Adult"
346,Suspicious Person,Lot 207,9/15/2012,120915024,9/15/2012,12:49 PM,Subject seen dumpster diving,Gone On Arrival
347,Tow Request,Lot 502,9/15/2012,2012‐1038,9/15/2012,1:06 AM,,Report Taken
348,Burglary Alarm,Jamba Juice,9/15/2012,120915028,9/15/2012,2:47 PM,,False Alarm
349,Traffic Hazard,Scholars Dr South/Gilman Dr,9/15/2012,120915029,9/15/2012,5:28 PM,Tree branch down,Referred To Other Agency‐Facilities Management
350,Incomplete Wireless 911 Call,Marshall Apartments East,9/15/2012,120915032,9/15/2012,8:28 PM,,Checks OK
351,Unknown Trouble,Porters Pub,9/15/2012,2012‐1040,9/15/2012,10:32 PM,Intoxicated subject causing disturbance,Transported to Detox
352,Noise Disturbance,1 Miramar Bldg 1,9/15/2012,120915047,9/15/2012,11:12 PM,Loud music,Will Cooperate
353,Alcohol Contact,Lot 401,9/15/2012,120915049,9/15/2012,11:43 PM,,Information Only
354,Medical Aid,Rita Atkinson Residences,9/20/2012,120920001,9/20/2012,12:14 AM,San Diego Fire requesting to be directed to location,Information Only
355,Quiet Hours Contact,Village East 4,9/20/2012,120920004,9/20/2012,12:35 AM,,Will Cooperate
356,Suspicious Person,Galathea Hall,9/20/2012,120920005,9/20/2012,12:57 AM,,Information Only
357,Information,Warren Field,9/20/2012,120920042,9/20/2012,7:22 PM,Large event gathering,Information Only
358,Bicyclist Stop,Allen Field,9/20/2012,120920046,9/20/2012,8:02 PM,,Verbal Warning Issued
359,Welfare Check,Harlan Hall,9/20/2012,120920049,9/20/2012,9:47 PM,Parent unable to get ahold of daughter,Checks OK
360,Suspicious Person,Sixth College Apartments‐Basketball Courts,9/5/2012,120905005,9/5/2012,1:46 AM,,Checks OK
361,Welfare Check,Coast Apartments,9/5/2012,120905007,9/5/2012,4:15 AM,Reporting party has concerns about possible suicidal friend,Checks OK
362,Panic Alarm,UNEX C,9/5/2012,120905014,9/5/2012,7:32 AM,,False Alarm
363,Vandalism,Humanities & Social Sciences,9/5/2012,2012‐1015,9/5/2012,8:00 AM,"Graffiti, damage: $100.00",Report Taken
364,Preserve The Peace,Village Place & Market,9/5/2012,120905021,9/5/2012,9:06 AM,,Information Only
365,Panic Alarm,Student Services Center‐Admissions Office,9/5/2012,120905022,9/5/2012,9:12 AM,,False Alarm
366,Incomplete Wireless 911 Call,Art Of Espresso Coffee Cart,9/5/2012,120905035,9/5/2012,2:32 PM,,Checks OK
367,Welfare Check,Student Health,9/5/2012,120905038,9/5/2012,5:07 PM,Requesting evaluation for possible suicidal patient,Transported To Hospital
368,Suspicious Person,North Mesa Apartments,9/5/2012,120905040,9/5/2012,7:00 PM,,Unable To Locate
369,Gas/Water/Sewer Leak,Structural & Material Engineering,9/5/2012,120905043,9/5/2012,8:49 PM,Water leak,Referred To Other Agency
370,Citizen Contact,UCSD Police Department,9/5/2012,120905044,9/5/2012,8:52 PM,,Field Interview
371,Suspicious Person,Center Hall,9/18/2012,120918002,9/18/2012,1:23 AM,Transient inside men's restroom for a couple of hours,Field Interview
372,Quiet Hours Contact,Village East 2,9/18/2012,120918003,9/18/2012,2:16 AM,,Will Cooperate
373,Bicyclist Stop,Lot 406,9/18/2012,120918007,9/18/2012,7:55 AM,,Verbal Warning Issued
374,Bicyclist Stop,Voigt Dr/Gilman Dr,9/18/2012,120918009,9/18/2012,8:24 AM,,Verbal Warning Issued
375,Suspicious Person,Pharmaceutical Sciences,9/18/2012,120918010,9/18/2012,8:30 AM,"Subject wandering around, appears confused or disoriented",Unable To Locate
376,Suspicious Person,Metal Shop,9/18/2012,120918012,9/18/2012,8:35 AM,Subject appears to be under the influence of alcohol or drugs,Gone On Arrival
377,Burglary Alarm,Mandeville Art Gallery,9/18/2012,120918013,9/18/2012,8:47 AM,,False Alarm
378,Non Injury Accident,Shuttle Trailer,9/18/2012,120918015,9/17/2012,Unknown,UC shuttle vs. sign,Information Only
379,Information,North Torrey Pines Rd/Expedition Way,9/18/2012,120918016,9/18/2012,9:11 AM,Stalled vehicle blocking traffic,Referred To Other Agency‐San Diego Police
380,Citizen Contact,Villa La Jolla Dr,9/18/2012,120918023,9/18/2012,11:00 AM,,Field Interview
381,Incomplete Wireless 911 Call,Library Walk,9/18/2012,120918033,9/18/2012,3:32 PM,,Checks OK
382,Bicyclist Stop,Gilman Dr/Voigt Dr,9/18/2012,120918039,9/18/2012,7:20 PM,,Verbal Warning Issued
383,Bicyclist Stop,Voigt Dr/Lyman Ln,9/18/2012,120918043,9/18/2012,8:14 PM,,Verbal Warning Issued
384,Citizen Contact,La Jolla Del Sol Apartments,9/18/2012,120918050,9/18/2012,10:25 PM,Broken down vehicle blocking driveway,Information Only
385,Disturbance,The Village West Bldg 1,9/18/2012,120918054,9/18/2012,11:20 M,Someone hanging something outside a window,Will Cooperate
386,Theft Of Bicycle,CAL IT2,9/17/2012,2012‐1048,8/27/2012‐8/31/2012,10:35 AM‐10:35 AM,Loss: $700.00,Online Report
387,Theft Of Bicycle,Sixth College Apartments,9/17/2012,2012‐1049,9/17/2012,11:40 AM,Loss: $260.00,Online Report
388,Citizen Contact,Lot 103,9/8/2012,120908004,9/8/2012,1:33 AM,Subject waiting for ride home since 7:30 pm 9/07/2012,Transportation Furnished
389,Illegal Camping,Canyon Vista,9/8/2012,120908011,9/8/2012,7:24 AM,,Field Interview
390,Gas/Water/Sewer Leak,CAL IT2,9/8/2012,120908014,9/8/2012,7:53 AM,Water detection alert,Referred To Other Agency
391,Citizen Flagdown,Thornton Hospital,9/8/2012,120908019,9/8/2012,8:58 AM,Doctor locked keys inside office,Thornton Security Notified
392,Citizen Flagdown,Voigt Dr/Hopkins Dr,9/8/2012,120908023,9/8/2012,9:49 AM,Directions needed,Information Only
393,Burglary Alarm,SIO Director's Office,9/8/2012,120908027,9/8/2012,12:01 PM,,False Alarm
