,Event,Location,Date Reported,Incident/Case#,Date Occurred,Time Occurred,Summary:,Disposition:
207,Injury,Shiley Eye Center,1/29/2018,2018‐0141,1/29/2018,10:00 AM,"Adult female lost footing and fell to floor, injuring shoulder",Transported To Hospital
208,Illegal Parking,la Jolla Shores Dr/El Paseo Grande,1/29/2018,1801290030,1/29/2018,10:18 AM,,Citation Issued
209,Skateboard Stop,Main Gym,1/29/2018,1801290032,1/29/2018,10:30 AM,,Verbal Warning Issued
210,Skateboard Stop,Main Gym,1/29/2018,1801290033,1/29/2018,10:33 AM,,Verbal Warning Issued
211,Disturbance,Library Walk,1/29/2018,1801290034,1/29/2018,10:49 AM,Vendor yelling and screaming at reporting party,Information Only
212,Bicyclist Stop,Bonner Hall,1/29/2018,1801290039,1/29/2018,12:06 PM,,Checks OK
213,Bicyclist Stop,Urey Hall,1/29/2018,1801290040,1/29/2018,12:06 PM,,Verbal Warning Issued
214,Citizen Contact,UCSD Police Department,1/29/2018,1801290041,1/29/2018,12:26 PM,"Parent requesting contact, regarding daughter not returning her phone calls",Service Provided
215,Bicyclist Stop,Scholars Dr North/Lot 304,1/29/2018,1801290043,1/29/2018,12:59 PM,,Verbal Warning Issued
216,Found Property,Muir Commons,1/29/2018,1801290047,1/29/2018,3:13 PM,"BB gun found in basement storage, requesting officer to pick up",Service Provided
217,Disturbance,Galbraith Hall,1/29/2018,1801290048,1/29/2018,3:21 PM,Two females verbally arguing,Cancelled
218,Citizen Contact,Price Center,1/29/2018,1801290051,1/29/2018,4:25 PM,Smoking contact,Field Interview
219,Security Alarm,Student Health,1/29/2018,1801290052,1/29/2018,4:30 PM,,False Alarm
220,Illegal Vendor/Solicitor,Mesa Nueva Building A,1/29/2018,1801290060,1/29/2018,8:44 PM,,Checks OK
221,Marijuana Contact,Tioga Hall,1/29/2018,1801290063,1/29/2018,9:23 PM,,Referred To Student Conduct
222,Bicyclist Stop,Scholars Dr North/Lot 303,1/29/2018,1801290064,1/29/2018,9:53 PM,,Verbal Warning Issued
223,Hazard Situation,North Torrey Pines Rd,1/29/2018,1801290065,1/29/2018,10:18 PM,Large Eucalyptus branch blocking road way,Referred To Other Agency
224,Petty Theft,ERC Laundry,1/29/2018,2018‐0146,1/29/2018,7:30 PM‐11:20 PM,"Unknown suspect(s) victim's clothing from dryer, loss $375.00",Report Taken
225,Clery Incident Report ‐ Rape,UCSD On‐Campus Residential Area,1/29/2018,2018‐0145,12/8/2017,4:00 PM‐6:00 AM,,Information Only
226,Petty Theft,School Of Global Policy & Strategy,1/29/2018,2018‐0158,1/26/2018,9:30 AM‐6:00 PM,"Victim's keys stolen from jacket pocket, loss $50.00",Online Report
227,Missing Patient,UCSD Medical Center ‐ Hillcrest,1/29/2018,HC18‐01‐29‐0153,1/29/2018,9:26 AM,National City Police arrestee ran out of X‐ray area while being treated for injuries,Referred To Other Agency ‐ National City Police & San Diego Police
228,Quiet Hours Contact,Tioga Hall,1/30/2018,1801300001,1/30/2018,12:16 AM,,Referred To Student Conduct
229,Noise Disturbance,Bates Hall,1/30/2018,1801300002,1/30/2018,12:48 AM,Loud noise coming from unknown room,Referred To Student Conduct
230,Excessive Alcohol,Brennan Hall,1/30/2018,2018‐0147,1/30/2018,1:10 AM,"Intoxicated male subject sitting on bathroom floor with head over toilet, evaluated by paramedics and refused further medical treatment",Referred To Student Conduct
231,Vehicle Impound,High By Physics Laboratory,1/30/2018,2018‐0148,1/30/2018,3:00 AM,Expired registration and outstanding parking citations,Vehicle Impounded
232,Security Alarm,Leichtag Biomedical Building,1/30/2018,1801300010,1/30/2018,4:21 AM,,Cancelled
233,Trespass,Spanos Athletic Training Facility,1/30/2018,1801300013,1/30/2018,7:18 AM,Male transient inside men's locker room,Unable To Locate
234,Fire Alarm,Institute Of The Americas,1/30/2018,1801300018,1/30/2018,7:59 AM,,False Alarm
235,Bicyclist Stop,Lot 781,1/30/2018,1801300019,1/30/2018,8:16 AM,,Verbal Warning Issued
236,Bicyclist Stop,Campus Point Dr/Medical Center Dr North,1/30/2018,1801300026,1/30/2018,9:15 AM,,Verbal Warning Issued
237,Citizen Contact,York Hall,1/30/2018,1801300027,1/30/2018,9:22 AM,"Request for escort of young female who passed out, conscious and breathing, no injuries",Service Provided
238,Suspicious Person,Voigt Dr/Gilman Dr,1/30/2018,1801300029,1/30/2018,9:32 AM,,Field Interview
239,Non Injury Collision,Eastgate Mall/Genesee Ave,1/30/2018,2018‐0149,1/30/2018,9:40 AM,UC vehicle vs. Other vehicle,Report Taken
240,Bicyclist Stop,Athena Way/Regents Rd,1/30/2018,1801300032,1/30/2018,10:38 AM,,Verbal Warning Issued
241,Citizen Contact,UCSD Police Department,1/30/2018,1801300034,1/30/2018,10:53 AM,Parent requesting contact regarding daughter not returning phone calls,Service Provided
242,Bicyclist Stop,Urey Hall,1/30/2018,1801300037,1/30/2018,12:38 PM,,Verbal Warning Issued
243,Information,Central mesa Apartments,1/30/2018,1801300038,1/30/2018,12:40 PM,"Smoke detector, no response needed",Information Only
244,Medical Aid,Myers Dr/Gilman Dr,1/30/2018,18013000039,1/30/2018,12:44 PM,Subject experiencing back pain,Transported To Hospital
245,Unknown Injury Collision,Villa La Jolla Dr/La Jolla Village Dr,1/30/2018,1801300040,1/30/2018,12:46 PM,Involved parties exchanged information,Service Provided
246,Counter Collision Report,Mesa Nueva,1/30/2018,2018‐0152,9/29/2017,Unknown,UC vehicle vs. Other Vehicle,Report Taken
247,Petty Theft,Price Center,1/30/2018,1801300042,1/30/2018,1:31 PM,,Unfounded
248,Non Injury Collision,Gilman Dr/Gilman Ct,1/30/2018,1801300047,1/30/2018,3:43 PM,,Referred To Other Agency
249,Citizen Flagdown,Glider Port,1/30/2018,1801300050,1/30/2018,4:01 PM,Report of possible indecent exposure,Unable To Locate
250,Injury,Voigt Dip,1/30/2018,2018‐0153,1/30/2018,4:23 PM,Solo Skateboarding accident,Transported To Student Health
251,Security Alarm,USE Credit Union,1/30/2018,1801300056,1/30/2018,4:49 PM,,False Alarm
252,Marijuana Contact,Tuolumne Apartments,1/30/2018,1801300066,1/30/2018,9:12 PM,,Referred To Student Conduct
253,Marijuana Contact,Meteor Hall,1/30/2018,1801300074,1/30/2018,10:14 PM,,Referred To Student Conduct
254,Skateboard Stop,Scholars Dr North,1/30/2018,1801300075,1/30/2018,10:24 PM,,Verbal Warning Issued
255,Skateboard Stop,Scholars Dr North,1/30/2018,1801300076,1/30/2018,10:25 PM,,Verbal Warning Issued
256,Excessive Drug,The Village East Building 1,1/30/2018,2018‐0154,1/30/2018,9:00 PM,"Female student was disoriented, shaking and vomiting after consuming marijuana edibles",Transported To Hospital
257,Welfare Check,Geisel Library,1/30/2018,1801300081,1/30/2018,10:37 PM,Father unable to get ahold of daughter,Checks OK
258,Information,The Village West Building 1,1/30/2018,1801300082,1/30/2018,10:41 PM,Requesting EH&S clean up for several drops of blood on balcony,Service Provided
259,Noise Disturbance,The Village West Building 6,1/30/2018,1801300083,1/30/2018,11:05 PM,Loud banging and stomping,Checks OK
260,Noise Disturbance,Mesa Nueva Building A,1/24/2018,1801240001,1/24/2018,12:07 AM,Loud talking,Referred To Student Conduct
261,Suspicious Circumstances,Revelle Plaza,1/24/2018,1801240007,1/24/2018,1:21 AM,Movement and light coming from coffee cart,Checks OK
262,Medical Aid,Marshall Apartments West,1/24/2018,1801240009,1/24/2018,5:24 AM,Young adult female with chest pains and feeling light headed,Transported To Hospital
263,Security Alarm,Engineering Building,1/24/2018,1801240028,1/24/2018,7:15 AM,,False Alarm
264,Security Alarm,Pepper Canyon Hall,1/24/2018,1801240029,1/24/2018,7:28 AM,,False Alarm
265,Fire Alarm,Engineering Building Unit 2,1/24/2018,1801240031,1/24/2018,7:55 AM,,False Alarm
266,Disturbance,Hopkins Parking Structure,1/24/2018,1801240033,1/24/2018,8:29 AM,Reporting party states they are being followed a male motorist,Unable To Locate
267,Assist Other Agency,Nordstrom Rack,1/24/2018,1801240035,1/24/2018,8:44 AM,"Report of assault with skateboard, suspect walked into mall area",Unable To Locate
268,Battery,Cross Cultural Center,1/24/2018,2018‐0109,1/24/2018,8:15 AM,Male suspect spit on female victim as she walked past him,Report Taken
269,Skateboard Stop,Revelle College Dr/Scholars Dr South,1/24/2018,1801240041,1/24/2018,10:03 AM,,Verbal Warning Issued
270,Person Down,Scripps Memorial Hospital,1/24/2018,1801240043,1/24/2018,10:14 AM,Report of elderly female at bus stop who appeared slumped over,Transported To Hospital
271,Bicyclist Stop,Lyman Ln,1/24/2018,1801240050,1/24/2018,11:08 AM,,Verbal Warning Issued
272,Threaten Crime With Intent To Terrorize,Skaggs School Of Pharmacy,1/24/2018,2018‐0110,1/8/2018,3:10 PM‐3:30 PM,"Dispute between co‐workers, suspect made threat of physical harm towards victim",Report Taken
273,Grand Theft,Lebon Dr,1/24/2018,1801240059,1/24/2018,1:52 PM,,Cancelled
274,Disturbance,Price Center,1/24/2018,1801240062,1/24/2018,2:09 PM,Group smoking and playing loud music near burning man,Verbal Warning Issued
275,Medical Aid,UCTR 965,1/24/2018,1801240064,1/24/2018,3:26 PM,Adult female experiencing heart pain,Field Interview
276,Citizen Flagdown,Mobil Station,1/24/2018,1801240065,1/24/2018,3:43 PM,Report of four subjects aggressively pan handling,Field Interview
277,Citizen Contact,Price Center ‐ Starbucks,1/24/2018,1801240066,1/24/2018,3:48 PM,Group of males smoking cigarettes,Service Provided
278,Signal Light Malfunction,Villa La Jolla Dr/Gilman Dr,1/24/2018,1801240069,1/24/2018,4:31 PM,,Referred To Other UCSD Department
279,Injury,RIMAC ‐ Softball Field,1/24/2018,1801240070,1/24/2018,4:50 PM,Adult female injured neck during softball game,Transported To Hospital
280,Petty Theft,The Village West Building 6,1/24/2018,2018‐0111,1/23/2018,12:30 PM‐6:30 AM,"Victim's textbooks and wallet stolen from bedroom, loss $689.00",Report Taken
281,Security Alarm,Leichtag Biomedical Building,1/24/2018,1801240079,1/24/2018,8:19 PM,,Checks OK
282,Suspicious Person,Central Mesa Apartments,1/24/2018,1801240080,1/24/2018,9:38 PM,,Checks OK
283,Citizen Contact,Taco Villa,1/24/2018,2018‐0112,1/24/2018,9:43 AM ‐ 10:55 PM,Reporting party believed she found her stolen bike in possession of someone else,Report Taken
284,Injury,Argo Hall,1/24/2018,1801240085,1/24/2018,10:48 PM,Young adult male accidentally cut hand with scissors,Medical Transportation Declined
285,Non Injury Collision,La Regencia Apartments,1/24/2018,2018‐0113,1/24/2018,11:36 PM,UC vehicle vs. other vehicle,Report Taken
286,Suspicious Vehicle,Rita Atkinson Residences,1/24/2018,1801240090,1/24/2018,11:55 PM,,Checks OK
287,Clery Report ‐ Rape,Unknown,1/24/2018,2018‐0108,Unknown,Unknown,,Information Only
288,Petty Theft,I House Laundry Room,1/24/2018,2018‐0119,1/23/2018 ‐ 1/24/2018,10:00 AM ‐ 12:30 AM,"Victim's clothing stolen from dryer, loss $300.00",Online Report
289,Petty Theft,York Hall,1/24/2018,2018‐0122,1/24/2018,10:50 AM ‐ 10:52 AM,"Victim's wallet stolen from unattended backpack, loss $43.00",Online Report
290,Information,The Village,1/24/2018,2018‐0123,1/20/2018 ‐ 1/21/2018,1:37 PM ‐ 2:40 PM,"Suspicious circumstances, reporting party felt pressured into providing Lyft driver with phone number for a business opportunity,",Online Report
291,Petty Theft From Vehicle,Lot 701,1/24/2018,2018‐0124,1/24/2018,8:00 AM‐6:30 PM,"Electronic accessory stolen from victim's vehicle, loss $20.00",Online Report
292,Petty Theft ‐ Bicycle,Geisel Library,1/24/2018,2018‐0125,1/24/2018,10:00 PM‐10:10 PM,Loss $150.00,Online Report
293,Copyright Infringement,UCSD Virtual Private Network,1/24/2018,SC #00105‐2018,12/18/2017,5:40 PM,ITS received 2nd notice regarding illegal distribution of copyrighted material from student's computer,Referred To Student Conduct
294,Disturbance,Pacific Hall,1/6/2018,1801060004,1/6/2018,12:48 AM,"Three males were on top of building yelling loudly, possibly intoxicated",Gone On Arrival
295,Public Intoxication,Lot 504,1/6/2018,2018‐0017,1/6/2018,1:21 AM,"Residential Security Officer found intoxicated male passed out, laying face down in planter area",Transported To Hospital
296,Noise Disturbance,Mesa Nueva Building A,1/6/2018,1801060007,1/6/2018,1:35 AM,Multiple subjects partying and shouting loudly,Will Cooperate
297,Alcohol Contact,The Village East Building 2,1/6/2018,1801060008,1/6/2018,2:14 AM,,Checks OK
298,Security Alarm,Biomedical Library,1/6/2018,1801060009,1/6/2018,5:05 AM,,False Alarm
299,Suspicious Vehicle,Hopkins Parking Structure,1/6/2018,1801060010,1/6/2018,5:50 AM,,Checks OK
300,Security Alarm,Student Health,1/6/2018,1801060013,1/6/2018,6:32 AM,,False Alarm
301,Assist Other Agency,Interstate 5/Carmel Valley,1/6/2018,1801060017,1/6/2018,8:01 AM,"CHP request for cover now, combative prisoner",Information Only
302,Citizen Contact,Peterson Hall,1/6/2018,1801060020,1/6/2018,9:41 AM,Adult male looking for juvenile son attending math academy,Information Only
303,Citizen Contact,Price Center ‐ Loading Dock,1/6/2018,1801060025,1/6/2018,12:34 PM,Smoking contact,Verbal Warning Issued
304,Citizen Contact,Geisel Library,1/6/2018,1801060030,1/6/2018,2:22 PM,Subject with bike tire,Checks OK
305,Lost Property,Gilman Information Booth,1/6/2018,1801060031,1/6/2018,2:37 PM,Found wallet,Returned To Owner
306,Welfare Check,Gilman Dr/La Jolla Village Dr,1/6/2018,1801060032,1/6/2018,3:34 PM,"Adult male on crutches, pushing shopping cart in the street",Unable To Locate
307,Citizen Contact,La Jolla Del Sol Apartments,1/6/2018,1801060037,1/6/2018,5:31 PM,"Male resident from apartment complex across the street, shone a red laser light into reporting party's apartment",Service Provided
308,Security Alarm,Leichtag Biomedical Building,1/6/2018,1801060038,1/6/2018,6:26 PM,,False Alarm
309,Suspicious Vehicle,South Mesa Apartments,1/6/2018,1801060040,1/6/2018,7:10 PM,,Checks OK
310,Citizen Contact,Mesa Nueva Building A,1/6/2018,1801060042,1/6/2018,8:33 PM,Smoking contact,Referred To Student Conduct
311,Disturbance ‐ Party,Kathmandu,1/11/2018,1801110001,1/11/2018,12:36 PM,Loud music,Referred To Student Conduct
312,Noise Disturbance,Stewart Hall,1/11/2018,1801110002,1/11/2018,12:41 AM,Loud talking in common area,Service Provided
313,Gas/Water/Sewer Leak,Pacific Hall,1/11/2018,1801110006,1/11/2018,2:58 AM,Water detected in basement,Referred To Other UCSD Department
314,Quiet Hours Contact,Challenger Hall,1/11/2018,1801110008,1/11/2018,3:50 AM,,Referred To Student Conduct
315,Suspicious Person,Student Health,1/11/2018,1801110023,1/11/2018,6:32 AM,,Unable To Locate
316,Fire Alarm,Torrey Pines Ct.,1/11/2018,1801110028,1/11/2018,7:21 AM,,False Alarm
317,Smoke Check,Gilman Dr/Via Alicante,1/11/2018,1801110029,1/11/2018,7:54 AM,Report of smoke seen coming from campus,Checks OK
318,Welfare Check,Par Course,1/11/2018,2018‐0040,1/11/2018,10:50 AM,Report of possible male transient sleeping,Stay Away Order Issued
319,Citizen Contact,Biomedical Sciences Building,1/11/2018,1801110045,1/11/2018,10:30 AM,"Three male subjects smoking cigarettes, standing in bushes",Gone On Arrival
320,Medical Aid,Gilman Dr/Myers Dr,1/11/2018,2018‐0041,1/11/2018,1:07 PM,"Adult male sitting on wall adjacent to bus stop, passed out and fell backwards into bushes",Transported To Hospital
321,UC Policy Violation,Pangea Dr,1/11/2018,1801110052,1/11/2018,1:26 PM,,Checks OK
322,Hit & Run ‐ No Injuries,Lot 017,1/11/2018,2018‐0042,1/11/2018,12:10 PM‐1:30 PM,,Report Taken
323,Suspicious Person,Biomedical Library,1/11/2018,1801110056,1/11/2018,1:59 PM,,Field Interview
324,Citizen Contact,UCTR 108,1/11/2018,1801110062,1/11/2018,3:11 PM,"Policy And Records Administration received report that a subject from a white supremacist group came into an ethnic studies group and was harassing other students, upon interview with reporting party, determined no crime committed",Information Only
325,Hit & Run ‐ No Injuries,Hopkins Parking Structure,1/11/2018,1801110065,1/11/2018,12:45 PM ‐ 4:04 PM,,Information Only
326,Marijuana Contact,Eucalyptus Grove Ln,1/11/2018,1801110066,1/11/2018,3:54 PM,Report of male smoking wee on corner of Eucalyptus Grove Ln and Gilman Dr,Unable To Locate
327,Assist Other Agency,CVS ‐ Villa La Jolla Dr,1/11/2018,2018‐0044,1/11/2018,4:43 PM,"San Diego Police responding to male attempting suicide by knife, UCSD Police Officer activated Taser after subject advanced towards officers with knife in hand and failed to drop weapon when commanded to do so, subject was subsequently safely taken into custody and transported to hospital",Report Taken
329,Welfare Check,Galbraith Hall,1/11/2018,1801110071,1/11/2018,5:12 PM,Report of student that has been starving herself for multiple days and threatening to harm self,Transported To Hospital
330,Property Damage,Warren Field,1/11/2018,2018‐0045,1/11/2018,5:14 PM,"Blown out bulb from light pole, originally appeared to be on fire, per staff member flame with in housing of bulb but no actual fire",Report Taken
331,Security Alarm,Center For Molecular Medicine East,1/11/2018,1801110074,1/11/2018,5:23 PM,,False Alarm
332,Medical Aid,Rebecca & John Moores Cancer Center,1/11/2018,1801110075,1/11/2018,5:26 PM,Female main lobby not breathing,Referred To Other Agency
333,Information,Voigt Dr/Matthews Ln,1/11/2018,1801110076,1/11/2018,6:00 PM,"Report of stalled UC gold cart, not causing hazard or blocking traffic",Information Only
334,Fire Alarm,Asante Hall,1/11/2018,1801110082,1/11/2018,6:38 PM,,False Alarm
335,Citizen Contact,RIMAC,1/11/2018,1801110084,1/11/2018,8:20 PM,Bicycle owner requesting we cut his rusted bike lock,Cancelled
336,Noise Disturbance,Mesa Nueva Building F,1/11/2018,1801110086,1/11/2018,10:41 PM,Loud music,Referred To Student Conduct
337,Security Alarm,Bookstore,1/11/2018,1801110090,1/11/2018,11:17 PM,,False Alarm
338,Noise Disturbance,Earth Hall North,1/11/2018,1801110091,1/11/2018,11:25 PM,,Referred To Student Conduct
339,Noise Disturbance,The Village West Building 6,1/11/2018,1801110092,1/11/2018,11:44 PM,,Quiet On Arrival
