,Event,Location,Date Reported,Incident/Case#,Date Occurred,Time Occurred,Summary:,Disposition:
232,Suspicious Person,Beagle,9/28/2011,110928058,9/28/2011,9:44 PM,,Unable To Locate
233,Assist Other Agency,Genesee,9/28/2011,110928059,9/28/2011,10:01 PM,Assisting Fire Department with subject with head injury,Information Only
234,Citizen Contact,Lot 705,9/28/2011,2011‐1234,9/28/2011,10:20 PM,Urinating in public,"Closed By Citation, Adult"
235,Citizen Contact,Lot 705,9/28/2011,2011‐1235,9/28/2011,11:10 PM,Urinating in public,"Closed By Citation, Adult"
236,Information,North La Jolla Scenic,9/28/2011,110928066,9/28/2011,11:45 PM,Assist other agency with shots fired in the area,Information Only
237,Assist Other Agency,The Village Bldg 4,9/10/2011,110910002,9/10/2011,12:03 AM,Helping maintenance.,Information Only
238,Drunk In Public,SDSU,9/10/2011,2011‐1138,9/10/2011,2:40 AM,Subject arrested during special detail off UCSD Campus.,Closed By Adult Arrest
239,Assist Other Agency,Scripps Memorial Hospital,9/10/2011,110910006,9/10/2011,2:43 AM,"Female with child acting unstable, staff concerned for child's welfare",Information Only
240,Chemical Spill,Central Plant,9/10/2011,110910012,9/10/2011,5:53 AM,,Referred To Other Agency
241,Assist Other Agency,North Bound I‐5/La Jolla Village Dr,9/10/2011,110910020,9/10/2011,9:12 AM,Officer vehicle seen stopped with hazard lights on,Unable To Locate
242,Disturbance,Bus Stop at Gilman Dr/Myers Dr,9/10/2011,110910024,9/10/2011,9:45 AM,Verbal argument.,Field Interview
243,Unknown Injury Accident,Mobil Station,9/10/2011,110910026,9/10/2011,9:57 AM,,Referred To Other Agency
244,Suspicious Person,Hubbs Hall,9/10/2011,2011‐1139,9/10/2011,11:02 AM,Unknown male sleeping inside a laboratory. Subject in a non‐affiliate of UCSD.,Stay Away Order Issued
245,Incomplete Wireless Call,Pangea Parking Structure,9/10/2011,110910028,9/10/2011,12:47 PM,,Checks OK
246,Burglary Alarm,Medical Teaching Facility,9/10/2011,110910032,9/10/2011,3:15 PM,,False Alarm
247,Recovered Stolen Vehicle,Campus Point Dr/Genesee Ave,9/10/2011,110910034,9/10/2011,3:31 PM,,Information Only
248,Burglary Alarm,Student Health,9/10/2011,110910035,9/10/2011,3:37 PM,,False Alarm
249,Citizen Contact,Stephen Birch Aquarium,9/10/2011,110910036,9/10/2011,4:13 PM,"Report of injury that occurred earlier in the day, victim no longer on scene.",Information Only
250,Drunk In Public,ER Kiosk,9/10/2011,2011‐1140,9/10/2011,5:57 PM,Subject detained for 647(g)‐drunk in public.,Transported to Detox
251,Welfare Check,Muir Apartments,9/10/2011,110910040,9/10/2011,6:58 PM,Confused subject looking for bus.,Gone On Arrival
252,Information,Lot 102,9/10/2011,110910041,9/10/2011,7:02 PM,Possible unstable reporting party calling in with unfounded concerns.,Information Only
253,Illegal Parking,Lot 306,9/10/2011,110910045,9/10/2011,7:37 PM,Party bus parked in reserved space.,Information Only
254,Burglary Alarm,Telemedicine Bldg,9/10/2011,110910046,9/10/2011,7:57 PM,,Checks OK
255,Disorderly Conduct: Alcohol,RIMA,9/10/2011,2011‐1141,9/10/2011,10:40 PM,Subject arrested during Bass Nectar concert.,Closed By Adult Arrest
256,Possession of Marijuana,Marshall Field,9/25/2011,110925002,9/25/2011,12:06 AM,,Information Only
257,Alcohol Contact,Kathmandu,9/25/2011,110925004,9/25/2011,12:29 AM,,Field Interview
258,Noise Disturbance,The Village Building 2,9/25/2011,110925005,9/25/2011,12:31 AM,,Will Cooperate
259,Noise Disturbance,The Village Building 2,9/25/2011,110925006,9/25/2011,12:38 AM,,Will Cooperate
260,Disturbance,South Mesa Apartments,9/25/2011,110925007,9/25/2011,12:52 AM,Loud party,Will Cooperate
261,Alcohol Contact,Asante Hall,9/25/2011,2011‐1210,9/25/2011,1:02 AM,Excessive alcohol,Transported to Hospital
262,Medical Aid,Tioga Hall,9/25/2011,110925009,9/25/2011,1:06 AM,Abdomen pain,Transported to Hospital
263,Quiet Hours Contact,Village East 1,9/25/2011,110925011,9/25/2011,1:16 AM,,Information Only
264,Alcohol Contact,Earth Hall South,9/25/2011,2011‐1211,9/25/2011,1:50 AM,Public Intoxication,Transported to Detox
265,Citizen Contact,The Village Building 8,9/25/2011,110925013,9/25/2011,2:02 AM,Resident Advisor requests assistance with ID check,Information Only
266,Quiet Hours Contact,Douglas Hall,9/25/2011,110925014,9/25/2011,2:10 AM,,Field Interview
267,Noise Disturbance,Brennan Hall,9/25/2011,110925016,9/25/2011,2:25 AM,,Verbal Warning Issued
268,Citizen Contact,Tamarack Apartments,9/25/2011,110925018,9/25/2011,4:50 AM,Contacted for smoking hookah,Will Cooperate
269,Person Down,La Jolla Village Drive/Torrey Pines,9/25/2011,110925024,9/25/2011,9:35 AM,Male in wheel chair not responding,Transferred to Other Agency
270,Illegal Parking,Parking Lot 359,9/25/2011,110925027,9/25/2011,11:41 AM,,Information Only
271,Animal Call,Athena Circle/Health Sciences Drive,9/25/2011,110925028,9/25/2011,12:20 PM,Possible coyote injured on the road,Checks Ok
272,Welfare Check,Brennan Hall,9/25/2011,110925029,9/25/2011,13:05 AM,Subject attempted to hurt herself,Checks Ok
273,Suspicious Person,Price Center,9/25/2011,110925030,9/25/2011,1:16 PM,Subject talking to himself,Gone On Arrival
274,Illegal Parking,Parking Lot 359,9/25/2011,110925032,9/25/2011,3:28 PM,,Parking Citation
275,Illegal Parking,Parking Lot 203,9/25/2011,110925034,3:45 PM,9/25/2011,,Parking Citation
276,Citizen Contact,Pangea Drive/Scholars Drive North,9/25/2011,110925036,9/25/2011,4:36 PM,Found property returned to owner,Information Only
277,Information,SIO Pier,9/25/2011,110925048,9/25/2011,8:48 PM,Group of 8 people possibly jumping off pier,Information Only
278,Assist Other Agency,Marshall Res Life Office,9/25/2011,110925058,9/25/2011,11:16 PM,Assist Resident Advisor with rounds,Information Only
279,Disturbance,Revelle Apartments,9/18/2011,110918001,9/18/2011,12:10 AM,Party.,Will Cooperate
280,Disturbance,South Mesa Apartments,9/18/2011,110918002,9/18/2011,12:11 AM,Loud group.,Gone On Arrival
281,Noise Disturbance,The Village Bldg 3,9/18/2011,110918004,9/18/2011,12:27 AM,Loud talking.,Information Only
282,Noise Disturbance,Asia Hall,9/18/2011,110918007,9/18/2011,12:55 AM,,Will Cooperate
283,Public Intoxication,Geneva Hall,9/18/2011,2011‐1168,9/18/2011,1:11 AM,,Transported to Thornton Hospital
284,Skateboard Stop,Pangea Dr/Scholars Dr North,9/18/2011,110918009,9/18/2011,1:15 AM,,Field Interview
285,Noise Disturbance,Village East,9/18/2011,110918010,9/18/2011,1:25 AM,Alarm sounding.,Information Only
286,Alcohol Contact,Cuzco Hall,9/18/2011,2011‐1169,9/18/2011,1:42 AM,,Transported to Detox
287,Quiet Hours Contact,The Village Bldg 1,9/18/2011,110918020,9/18/2011,2:19 AM,,Will Cooperate
288,Quiet Hours Contact,Asante Hall,9/18/2011,110918022,9/18/2011,2:22 AM,,Will Cooperate
289,Alcohol Contact,Scholars/West Of Cuzco,9/18/2011,2011‐1170,9/18/2011,2:28 AM,Arrestee was given citation for under age drinking.,Transported to Detox
290,Suspicious Vehicle,Coast Apartments,9/18/2011,110918024,9/18/2011,2:49 AM,Public intoxication,Transported to Detox
291,Suicide Attempt,Regents Rd,9/18/2011,2011‐1172,9/18/2011,4:48 AM,,Transported To Thornton Hospital
292,Incomplete Wireless Call,Sierra Summit,9/18/2011,110918040,9/18/2011,1:20 PM,,Unable To Locate
293,Traffic Hazard,Lot 359,9/18/2011,110918042,9/18/2011,3:59 PM,Vehicles pulled over in north point area.,Information Only
294,Suspicious Person,Price Center Plaza,9/18/2011,110918046,9/18/2011,6:10 PM,,Field Interview
295,Citizen Flag down,Lot 102,9/18/2011,110918049,9/18/2011,6:42 PM,Directions.,Information Only
296,Illegal Parking,Lot 359,9/18/2011,110918055,9/18/2011,8:15 PM,,Information Only
297,Incomplete Wireless Call,Lot 104,9/18/2011,110918056,9/18/2011,8:40 PM,,Unable To Locate
298,Alcohol Contact,Matthews Ln/ Voigt Dr,9/18/2011,110918059,9/18/2011,8:47 PM,,Information Only
299,Disturbance,Village East 1,9/18/2011,110918062,9/18/2011,8:53 PM,Party.,Field Interview
300,Drunk In Public,Biology Bldg,9/18/2011,110918066,9/18/2011,9:06 PM,,Transported to Detox
301,Alcohol Contact,Village East 4,9/18/2011,110918067,9/18/2011,9:08 PM,,Information Only
302,Person Down,Thurgood Marshall Activity Center,9/18/2011,110918070,9/18/2011,9:25 PM,Male passed out on grassy area.,Unable To Locate
303,Noise Disturbance,Village East 1,9/18/2011,110918071,9/18/2011,9:29 PM,Loud Party,Information Only
304,Alcohol Contact,Village East 1,9/18/2011,110918073,9/18/2011,9:38 PM,,Field Interview
305,Disturbance,Sun God,9/18/2011,110918075,9/18/2011,9:41 PM,Fight.,Checks OK
306,Alcohol Contact,Lot 207,9/18/2011,110918077,9/18/2011,9:44 PM,,Field Interview
307,Incomplete Wireless Call,Sun God,9/18/2011,110918078,09/18/211,10:04 PM,,Checks OK
308,Alcohol Contact,Lot 207,9/18/2011,110918079,9/18/2011,10:11 PM,,Field Interview
309,Incomplete Call From Pay Phone,Lot 206,9/18/2011,110918080,9/18/2011,10:30 PM,,Information Only
310,Injury,Sun God,9/18/2011,110918083,9/18/2011,10:53 PM,Subject with possible sprained or broken ankle.,Transported To Hospital
311,Suspicious Person,Gilman Dr/Village La Jolla Dr,9/18/2011,110918085,9/18/2011,10:56 PM,,Unable To Locate
312,Alcohol Contact,Lot 208,9/18/2011,110918086,9/18/2011,11:07 PM,,Field Interview
313,Possession Of Marijuana,Lot 208,9/18/2011,2011‐1174,9/18/2011,11:17 PM,Found under vehicle and confiscated.,Report Taken
314,Alcohol Contact,The Village Bldg 1,9/18/2011,110918090,9/18/2011,11:22 PM,,Checks OK
315,Quiet Hours Contact,The Village Bldg 1,9/18/2011,110918092,9/18/2011,11:34 PM,,Will Cooperate
316,Possession Of Marijuana,Tamarack Apartments,9/18/2011,110918093,9/18/2011,11:34 PM,,Information Only
317,Quiet Hours Contact,The Village Bldg 1,9/18/2011,110918094,9/18/2011,11:35 PM,,Information Only
318,Recovered Stolen Vehicle,The Village Bldg 1,9/18/2011,110918096,9/18/2011,11:50 PM,"Possible stolen golf cart, unoccupied.",Information Only
319,Theft Of Bicycle,Matthews Apartments,9/17/2011,2011‐1183,09/03/2011‐09/17/2011,7:00 PM‐10:05 PM,,Online Report
320,Quiet Hours Contact,Village East 1,9/8/2011,110908003,9/8/2011,12:37 AM,,Will Cooperate
321,Suspicious Vehicle,Lot 502,9/8/2011,110908006,9/8/2011,1:52 AM,Sleeper inside vehicle.,Checks OK
322,Suspicious Vehicle,South Mesa Apartments,9/8/2011,110908009,9/8/2011,3:01 AM,Sleepers parked in handicap spot.,Field Interview
323,Information,North SIO Pier,9/8/2011,110908023,9/8/2011,8:57 AM,63 year old women with knee injury from being knocked over by dogs.,Fire Department/Life Guards Responding
324,Citizen Contact,Res Life Office,9/8/2011,110908028,9/8/2011,10:34 AM,Lost property pickup.,Information Only
325,Citizen Flagdown,Hopkins Parking Structure,9/8/2011,110908030,9/8/2011,11:04 AM,,Information Only
326,Illegal Parking,Parking Lot Of Glider Port,9/8/2011,110908033,9/8/2011,11:49 AM,Vehicle blocked in.,Checks OK
327,Reckless Driving,I‐5/Del Mar Heights,9/8/2011,110908034,9/8/2011,12:47 AM,2 motorcyclist weaving in and out.,Referred To Other Agency
328,Hazard Situation,1 Natural Sciences,9/8/2011,110908035,9/8/2011,1:02 PM,People possibly grilling too close to the building.,Checks OK
329,Citizen Contact,Biomedical Library,9/8/2011,2011‐1132,9/8/2011,1:45 PM,Non‐affiliate of UCSD causing disturbance.,Stay Away Order Issued
330,Medical Aid,Housing and Dining,9/8/2011,110908040,9/8/2011,2:11 PM,"Female having heart problems, conscious and difficulty breathing.",Transported To Hospital
331,Vandalism,Warren Lecture Hall,9/8/2011,2011‐1134,9/8/2011,10:25 AM,Unknown suspect(s) used white and yellow chalk to deface classroom wall. Damage: $5.00,Report Taken
332,Information,UCSD Campus,9/8/2011,110908043,9/8/2011,3:50 PM,Power outage for campus/San Diego County.,Information Only
333,Smoke Check,Engineering Bldg,9/8/2011,110908044,9/8/2011,3:53 PM,Smoke coming from basement.,Checks OK
334,Fire Alarm,CA Institute For Telecomm and Information Technology,9/8/2011,110908045,9/8/2011,3:53 PM,,Checks OK
335,Fire Alarm,Engineering Bldg Unit 2,9/8/2011,110908051,9/8/2011,4:04 PM,,Checks OK
336,Gas/Water/Sewer Leak,1 Pacific,9/8/2011,110908052,9/8/2011,4:20 PM,Water detected.,Information Only
337,Fire Alarm,Central Plant,9/8/2011,110908053,9/8/2011,4:59 PM,Due to power outage.,Information Only
338,Petty Theft,North Torrey Pines Rd/ La Jolla Shored Dr,9/8/2011,110908058,9/8/2011,6:45 PM,Wallet Taken,Unable To Locate Reporting Party
339,Information,Revelle Commons,9/8/2011,110908065,9/8/2011,8:12 PM,Smells something burning.,Unable To Locate
340,Burglary Alarm,Internal medicine Group Bldg 1,9/8/2011,110908068,9/8/2011,8:48 PM,,False Alarm
341,Annoying/Harassing Phone Call,Lot 602,9/8/2011,110908070,9/8/2011,9:03 PM,,Information Only
342,Noise Disturbance,School Of Medicine,9/8/2011,110908071,9/8/2011,9:09 PM,Jack hammering at construction site.,Checks OK
343,Multiple Alarms,UCSD Campus,9/8/2011,Various incident numbers,9/8/2011,10:29 PM,Due to power outage.,False Alarm
344,Information,La Jolla Village Dr/Regents RD,9/15/2011,110915006,9/15/2011,4:07 AM,"Per SDPD air, man in street.",Unable To Locate
345,Burglary Alarm,Geisel Library,9/15/2011,110915007,9/15/2011,4:36 AM,,False Alarm
346,Burglary Alarm,Geisel Library,9/15/2011,110915011,9/15/2011,6:15 AM,,False Alarm
347,Noise Disturbance,Warren Mall,9/15/2011,110915017,9/15/2011,7:58 AM,,Checks OK
348,Assist Other Agency,Nobel Dr/Villa La Jolla Dr,9/15/2011,2011‐1159,9/15/2011,8:26 AM,Suspicious adult male.,Transported to County Mental Health Hospital
349,Hazard Situation,Applied Physics and Math,9/15/2011,110915027,9/15/2011,10:48 AM,Mercury spill.,Referred To Other Agency
350,Fire Alarm,RIMAC,9/15/2011,110915030,9/15/2011,11:58 AM,,False Alarm
351,Information,UCSD Police Department,9/15/2011,110915031,9/15/2011,12:07 PM,Reckless driving.,Information Only
352,Collision,Lot 112‐Loading Dock,9/15/2011,2011‐1160,9/8/2011,11:30 AM‐3:00 PM,Non‐injury hit and run.,Report Taken
353,Suspicious Person,Café Ventanas,9/15/2011,110915037,9/15/2011,1:38 PM,,Will Cooperate
354,Disturbance,Scripps Bldg,9/15/2011,110915038,9/15/2011,2:08 PM,2 females with dog in non compliance with lifeguard kennel.,Referred To Other Agency
355,Bicyclist Stop,Voigt Dr/Lot 701,9/15/2011,110915039,9/15/2011,3:06 PM,,Verbal Warning Issued
356,Shoplifting,Bookstore,9/15/2011,2011‐1161,9/15/2011,2:50 PM‐3:00 PM,Loss: $175.00.,"Closed By Citation, Adult"
357,Illegal Parking,Lot 104,9/15/2011,110915042,9/15/2011,3:21 PM,,Information Only
358,Minor Injury Accident,SALK,9/15/2011,110915043,9/15/2011,3:38 PM,"Subject hit by vehicle, conscious and breathing.",Referred To Other Agency
359,Illegal Parking,Lot 606,9/15/2011,110915046,9/15/2011,4:34 PM,,Information Only
360,Noise Disturbance,Great Hall,9/15/2011,110915050,9/15/2011,7:34 PM,Loud music.,Will Cooperate
361,Illegal Vendor/Solicitor,Regents Rd,9/15/2011,110915051,9/15/2011,7:44 PM,,Unable To Locate
362,Welfare Check,Stewart Hall,9/15/2011,110915054,9/15/2011,8:46 PM,Parents unable to contact son.,Checks OK
363,Citizen Contact,Warren Field,9/15/2011,110915062,9/15/2011,9:54 PM,Four students missing their belongings.,Information Only
364,Theft Of Bicycle,Warren Lecture/Powell‐Bike Rack,9/8/2011,2011‐1162,09/02/2011‐09/06/2011,10:00 AM‐7:15 PM,Loss: $150.00.,Online Report
365,Citizen Contact,The Village Bldg 1,9/20/2011,110920002,9/20/2011,12:16 AM,,Will Cooperate
366,Citizen Contact,Marshall Res Halls,9/20/2011,110920003,9/20/2011,12:16 AM,Grill on balcony,Information Only
367,Quiet Hours Contact,Village East 1,9/20/2011,110920004,9/20/2011,12:32 AM,,Information Only
368,Citizen Contact,Geneva Hall,9/20/2011,2011‐1186,9/20/2011,1:07 AM,Report of replica gun,Report Taken
369,Noise Disturbance,Earth Hall,9/20/2011,110920007,9/20/2011,1:31 AM,Loud Party,Will Cooperate
370,Suspicious Person,Center For Coastal Studies,9/20/2011,2011‐1187,9/20/2011,2:50 AM,,Stay Away Order Issued
371,Citizen Flag Down,SIO Director's Office,9/20/2011,110920023,9/20/2011,4:02 AM,Directions,Information Only
372,Fire Alarm,Tamarack Apartments,9/20/2011,110920032,9/20/2011,8:43 AM,Dirty smoke detector,False Alarm
373,Suspicious Person,Geisel Library,9/20/2011,2011‐1188,9/20/2011,9:00 AM,Non‐affiliate sleeping near Library Snake Path,Stay Away Order Issued
374,Incomplete Phone Call/911 Hang‐Up,Lot 102,9/20/2011,110920035,9/20/2011,9:23 AM,From call box,Checks OK
375,Vandalism,SIO Library,9/20/2011,2011‐1190,09/19/2011‐09/20/2011,5:00 PM‐9:00 AM,Graffiti Damage: $250.00,Report Taken
376,Incomplete Wireless Call,Sierra Summit/Pines,9/20/2011,110920049,9/20/2011,12:44 PM,,Checks OK
377,Runaway Juvenile Found,Preuss School,9/20/2011,2011‐1191,9/20/2011,2:00 PM,,Information Only
378,Vandalism,Lot 401,9/20/2011,2011‐1192,09/17/2011‐09/20/2011,7:00 PM‐2:20 PM,Vehicle damage: $600.00,Report Taken
379,Burglary Alarm,UCTR 301,9/20/2011,110920061,9/20/2011,5:05 PM,,False Alarm
380,Burglary Alarm,T43,9/20/2011,110920063,9/20/2011,6:12 PM,,False Alarm
381,Information,The Village Bldg 1,9/20/2011,110920068,9/20/2011,9:29 PM,Resident adviser smells marijuana in area,Unable To Locate
382,Alcohol Contact,Pangea Parking Structure,9/20/2011,110920072,9/20/2011,10:25 PM,,Information Only
383,Noise Disturbance,Geneva Hall,9/20/2011,110920073,9/20/2011,10:29 PM,Loud music,Quiet On Arrival
384,Disturbance,Pangea Parking Structure,9/20/2011,110920074,9/20/2011,10:37 PM,Loud group,Information Only
385,Injury,The Village Bldg 4,09/20/0011,110920075,9/20/2011,10:38 PM,Subject cut thumb,Transported To Thornton Hospital
386,Alcohol Contact,ERC Loading Zone,9/20/2011,110920078,9/20/2011,10:54 PM,,Field Interview
387,Possible Drunk Driving,Pangea parking Structure,9/20/2011,110920080,9/20/2011,11:05 PM,,Field Interview
388,Alcohol Contact,Revelle Apartments,9/20/2011,110920083,9/20/2011,11:39 PM,,Information Only
389,Incomplete Wireless Call,Revelle Apartments,9/20/2011,110920083,9/20/2011,11:39 PM,,Checks OK
390,Burglary Alarm,UCTR 301,9/20/2011,110920084,9/20/2011,11:43 PM,,False Alarm
391,Grand Theft,Telemedicine Center,9/19/2011,2011‐1189,9/17/2011,11:00 AM‐2:00 PM,"Several items stolen from victim's bag during training session, Loss: $980.00",Online Report
392,Noise Disturbance,North Mesa Apartments,9/5/2011,110905001,9/5/2011,12:08 AM,Loud music.,Will Cooperate
393,Burglary Alarm,Geisel Library,9/5/2011,110905003,9/5/2011,6:36 AM,,False Alarm
394,Illegal Parking,Lot 020,9/5/2011,11905008,9/5/2011,8:52 AM,,Information Only
395,Illegal Parking,Lot 406,9/5/2011,110905010,9/5/2011,9:00 AM,,Information Only
396,Burglary Alarm,Robinson Complex Bldg 1,9/5/2011,110905023,9/5/2011,12:37 PM,,False Alarm
397,Burglary Alarm,Vivarium,9/5/2011,110905026,9/5/2011,12:54 PM,,False Alarm
398,Suspicious Person,Main Gym,9/5/2011,2011‐1128,9/5/2011,2:25 PM,Subject was seen entering an office window and was arrested for burglary.,Closed By Adult Arrest
399,Disturbance,Revelle Commons,9/5/2011,110905038,9/5/2011,5:52 PM,"6 to 7 males, trick bicycling.",Gone On Arrival
400,Disturbance,Village East 1,9/5/2011,110905049,9/5/2011,11:57 PM,Loud party.,Will Cooperate
401,Information,Over Cell Phone,9/26/2011,110926001,9/26/2011,12:12 AM,Receiving text messages from friend stating she is suicidal,Checks OK
