index,review/appearance,review/aroma,review/overall,review/palate,review/taste
31767,3.9,3.9,3.9,3.9,3.9
18823,3.9,3.9,3.9,3.9,3.9
19621,3.9,3.9,3.9,3.9,3.9
20611,3.9,3.9,3.9,3.9,3.9
2788,3.9,3.9,3.9,3.9,3.9
45089,3.9,3.9,3.9,3.9,3.9
11406,3.9,3.9,3.9,3.9,3.9
8990,3.9,3.9,3.9,3.9,3.9
669,3.9,3.9,3.9,3.9,3.9
27809,3.9,3.9,3.9,3.9,3.9
14988,3.9,3.9,3.9,3.9,3.9
38412,3.9,3.9,3.9,3.9,3.9
595,3.9,3.9,3.9,3.9,3.9
6385,3.9,3.9,3.9,3.9,3.9
36347,3.9,3.9,3.9,3.9,3.9
41045,3.9,3.9,3.9,3.9,3.9
17729,3.9,3.9,3.9,3.9,3.9
19289,3.9,3.9,3.9,3.9,3.9
47186,3.9,3.9,3.9,3.9,3.9
10481,3.9,3.9,3.9,3.9,3.9
34824,3.9,3.9,3.9,3.9,3.9
18491,3.9,3.9,3.9,3.9,3.9
44408,3.9,3.9,3.9,3.9,3.9
33135,3.9,3.9,3.9,3.9,3.9
11200,3.9,3.9,3.9,3.9,3.9
47428,3.9,3.9,3.9,3.9,3.9
17214,3.9,3.9,3.9,3.9,3.9
36296,3.9,3.9,3.9,3.9,3.9
44484,3.9,3.9,3.9,3.9,3.9
4032,3.9,3.9,3.9,3.9,3.9
34218,3.9,3.9,3.9,3.9,3.9
10917,3.9,3.9,3.9,3.9,3.9
2726,3.9,3.9,3.9,3.9,3.9
37245,3.9,3.9,3.9,3.9,3.9
6747,3.9,3.9,3.9,3.9,3.9
49265,3.9,3.9,3.9,3.9,3.9
48714,3.9,3.9,3.9,3.9,3.9
41420,3.9,3.9,3.9,3.9,3.9
37593,3.9,3.9,3.9,3.9,3.9
37904,3.9,3.9,3.9,3.9,3.9
23230,3.9,3.9,3.9,3.9,3.9
38531,3.9,3.9,3.9,3.9,3.9
39734,3.9,3.9,3.9,3.9,3.9
26504,3.9,3.9,3.9,3.9,3.9
26368,3.9,3.9,3.9,3.9,3.9
4693,3.9,3.9,3.9,3.9,3.9
48088,3.9,3.9,3.9,3.9,3.9
6072,3.9,3.9,3.9,3.9,3.9
35318,3.9,3.9,3.9,3.9,3.9
40210,3.9,3.9,3.9,3.9,3.9
9047,3.9,3.9,3.9,3.9,3.9
49844,3.9,3.9,3.9,3.9,3.9
12626,3.9,3.9,3.9,3.9,3.9
3739,3.9,3.9,3.9,3.9,3.9
33811,3.9,3.9,3.9,3.9,3.9
6098,3.9,3.9,3.9,3.9,3.9
4375,3.9,3.9,3.9,3.9,3.9
3093,3.9,3.9,3.9,3.9,3.9
12293,3.9,3.9,3.9,3.9,3.9
30283,3.9,3.9,3.9,3.9,3.9
5045,3.9,3.9,3.9,3.9,3.9
17532,3.9,3.9,3.9,3.9,3.9
49163,3.9,3.9,3.9,3.9,3.9
10916,3.9,3.9,3.9,3.9,3.9
11642,3.9,3.9,3.9,3.9,3.9
44825,3.9,3.9,3.9,3.9,3.9
14543,3.9,3.9,3.9,3.9,3.9
5275,3.9,3.9,3.9,3.9,3.9
25687,3.9,3.9,3.9,3.9,3.9
32411,3.9,3.9,3.9,3.9,3.9
45270,3.9,3.9,3.9,3.9,3.9
33342,3.9,3.9,3.9,3.9,3.9
13862,3.9,3.9,3.9,3.9,3.9
29436,3.9,3.9,3.9,3.9,3.9
25666,3.9,3.9,3.9,3.9,3.9
15467,3.9,3.9,3.9,3.9,3.9
9433,3.9,3.9,3.9,3.9,3.9
5464,3.9,3.9,3.9,3.9,3.9
41182,3.9,3.9,3.9,3.9,3.9
47332,3.9,3.9,3.9,3.9,3.9
13740,3.9,3.9,3.9,3.9,3.9
23979,3.9,3.9,3.9,3.9,3.9
39403,3.9,3.9,3.9,3.9,3.9
47089,3.9,3.9,3.9,3.9,3.9
23038,3.9,3.9,3.9,3.9,3.9
26400,3.9,3.9,3.9,3.9,3.9
17726,3.9,3.9,3.9,3.9,3.9
3199,3.9,3.9,3.9,3.9,3.9
39140,3.9,3.9,3.9,3.9,3.9
40796,3.9,3.9,3.9,3.9,3.9
24657,3.9,3.9,3.9,3.9,3.9
17335,3.9,3.9,3.9,3.9,3.9
29239,3.9,3.9,3.9,3.9,3.9
47807,3.9,3.9,3.9,3.9,3.9
36934,3.9,3.9,3.9,3.9,3.9
1778,3.9,3.9,3.9,3.9,3.9
42255,3.9,3.9,3.9,3.9,3.9
41005,3.9,3.9,3.9,3.9,3.9
14701,3.9,3.9,3.9,3.9,3.9
47834,3.9,3.9,3.9,3.9,3.9
44228,3.9,3.9,3.9,3.9,3.9
32026,3.9,3.9,3.9,3.9,3.9
33686,3.9,3.9,3.9,3.9,3.9
30850,3.9,3.9,3.9,3.9,3.9
26438,3.9,3.9,3.9,3.9,3.9
18162,3.9,3.9,3.9,3.9,3.9
25623,3.9,3.9,3.9,3.9,3.9
37944,3.9,3.9,3.9,3.9,3.9
10539,3.9,3.9,3.9,3.9,3.9
21889,3.9,3.9,3.9,3.9,3.9
24873,3.9,3.9,3.9,3.9,3.9
13706,3.9,3.9,3.9,3.9,3.9
26606,3.9,3.9,3.9,3.9,3.9
38951,3.9,3.9,3.9,3.9,3.9
47339,3.9,3.9,3.9,3.9,3.9
2055,3.9,3.9,3.9,3.9,3.9
23569,3.9,3.9,3.9,3.9,3.9
10470,3.9,3.9,3.9,3.9,3.9
8664,3.9,3.9,3.9,3.9,3.9
14567,3.9,3.9,3.9,3.9,3.9
49041,3.9,3.9,3.9,3.9,3.9
47580,3.9,3.9,3.9,3.9,3.9
5851,3.9,3.9,3.9,3.9,3.9
16989,3.9,3.9,3.9,3.9,3.9
24611,3.9,3.9,3.9,3.9,3.9
39976,3.9,3.9,3.9,3.9,3.9
6843,3.9,3.9,3.9,3.9,3.9
35898,3.9,3.9,3.9,3.9,3.9
25920,3.9,3.9,3.9,3.9,3.9
39044,3.9,3.9,3.9,3.9,3.9
13940,3.9,3.9,3.9,3.9,3.9
42075,3.9,3.9,3.9,3.9,3.9
38429,3.9,3.9,3.9,3.9,3.9
48896,3.9,3.9,3.9,3.9,3.9
39589,3.9,3.9,3.9,3.9,3.9
43227,3.9,3.9,3.9,3.9,3.9
22339,3.9,3.9,3.9,3.9,3.9
30826,3.9,3.9,3.9,3.9,3.9
4943,3.9,3.9,3.9,3.9,3.9
45871,3.9,3.9,3.9,3.9,3.9
47099,3.9,3.9,3.9,3.9,3.9
6607,3.9,3.9,3.9,3.9,3.9
5778,3.9,3.9,3.9,3.9,3.9
40290,3.9,3.9,3.9,3.9,3.9
47770,3.9,3.9,3.9,3.9,3.9
7569,3.9,3.9,3.9,3.9,3.9
43352,3.9,3.9,3.9,3.9,3.9
41345,3.9,3.9,3.9,3.9,3.9
429,3.9,3.9,3.9,3.9,3.9
38764,3.9,3.9,3.9,3.9,3.9
1647,3.9,3.9,3.9,3.9,3.9
4979,3.9,3.9,3.9,3.9,3.9
8515,3.9,3.9,3.9,3.9,3.9
44401,3.9,3.9,3.9,3.9,3.9
21449,3.9,3.9,3.9,3.9,3.9
49455,3.9,3.9,3.9,3.9,3.9
43120,3.9,3.9,3.9,3.9,3.9
19720,3.9,3.9,3.9,3.9,3.9
38054,3.9,3.9,3.9,3.9,3.9
11015,3.9,3.9,3.9,3.9,3.9
19866,3.9,3.9,3.9,3.9,3.9
41602,3.9,3.9,3.9,3.9,3.9
6741,3.9,3.9,3.9,3.9,3.9
17144,3.9,3.9,3.9,3.9,3.9
12019,3.9,3.9,3.9,3.9,3.9
11305,3.9,3.9,3.9,3.9,3.9
41436,3.9,3.9,3.9,3.9,3.9
45535,3.9,3.9,3.9,3.9,3.9
2646,3.9,3.9,3.9,3.9,3.9
41144,3.9,3.9,3.9,3.9,3.9
47055,3.9,3.9,3.9,3.9,3.9
2063,3.9,3.9,3.9,3.9,3.9
34608,3.9,3.9,3.9,3.9,3.9
14161,3.9,3.9,3.9,3.9,3.9
41255,3.9,3.9,3.9,3.9,3.9
43794,3.9,3.9,3.9,3.9,3.9
33608,3.9,3.9,3.9,3.9,3.9
39547,3.9,3.9,3.9,3.9,3.9
467,3.9,3.9,3.9,3.9,3.9
8370,3.9,3.9,3.9,3.9,3.9
30229,3.9,3.9,3.9,3.9,3.9
41761,3.9,3.9,3.9,3.9,3.9
38934,3.9,3.9,3.9,3.9,3.9
5445,3.9,3.9,3.9,3.9,3.9
3061,3.9,3.9,3.9,3.9,3.9
3024,3.9,3.9,3.9,3.9,3.9
1108,3.9,3.9,3.9,3.9,3.9
38727,3.9,3.9,3.9,3.9,3.9
22632,3.9,3.9,3.9,3.9,3.9
26361,3.9,3.9,3.9,3.9,3.9
8428,3.9,3.9,3.9,3.9,3.9
36517,3.9,3.9,3.9,3.9,3.9
11268,3.9,3.9,3.9,3.9,3.9
8082,3.9,3.9,3.9,3.9,3.9
10929,3.9,3.9,3.9,3.9,3.9
40450,3.9,3.9,3.9,3.9,3.9
32176,3.9,3.9,3.9,3.9,3.9
19395,3.9,3.9,3.9,3.9,3.9
38602,3.9,3.9,3.9,3.9,3.9
1448,3.9,3.9,3.9,3.9,3.9
25839,3.9,3.9,3.9,3.9,3.9
24262,3.9,3.9,3.9,3.9,3.9
43310,3.9,3.9,3.9,3.9,3.9
22055,3.9,3.9,3.9,3.9,3.9
11743,3.9,3.9,3.9,3.9,3.9
10845,3.9,3.9,3.9,3.9,3.9
46370,3.9,3.9,3.9,3.9,3.9
26054,3.9,3.9,3.9,3.9,3.9
34450,3.9,3.9,3.9,3.9,3.9
25810,3.9,3.9,3.9,3.9,3.9
2432,3.9,3.9,3.9,3.9,3.9
41096,3.9,3.9,3.9,3.9,3.9
39934,3.9,3.9,3.9,3.9,3.9
12381,3.9,3.9,3.9,3.9,3.9
16754,3.9,3.9,3.9,3.9,3.9
40619,3.9,3.9,3.9,3.9,3.9
25511,3.9,3.9,3.9,3.9,3.9
48349,3.9,3.9,3.9,3.9,3.9
9796,3.9,3.9,3.9,3.9,3.9
49561,3.9,3.9,3.9,3.9,3.9
11315,3.9,3.9,3.9,3.9,3.9
48592,3.9,3.9,3.9,3.9,3.9
2649,3.9,3.9,3.9,3.9,3.9
7781,3.9,3.9,3.9,3.9,3.9
27099,3.9,3.9,3.9,3.9,3.9
27465,3.9,3.9,3.9,3.9,3.9
45412,3.9,3.9,3.9,3.9,3.9
42420,3.9,3.9,3.9,3.9,3.9
9990,3.9,3.9,3.9,3.9,3.9
42926,3.9,3.9,3.9,3.9,3.9
27584,3.9,3.9,3.9,3.9,3.9
13994,3.9,3.9,3.9,3.9,3.9
33646,3.9,3.9,3.9,3.9,3.9
22565,3.9,3.9,3.9,3.9,3.9
7029,3.9,3.9,3.9,3.9,3.9
37196,3.9,3.9,3.9,3.9,3.9
24847,3.9,3.9,3.9,3.9,3.9
30912,3.9,3.9,3.9,3.9,3.9
48445,3.9,3.9,3.9,3.9,3.9
17216,3.9,3.9,3.9,3.9,3.9
29625,3.9,3.9,3.9,3.9,3.9
6958,3.9,3.9,3.9,3.9,3.9
31127,3.9,3.9,3.9,3.9,3.9
45259,3.9,3.9,3.9,3.9,3.9
2238,3.9,3.9,3.9,3.9,3.9
12680,3.9,3.9,3.9,3.9,3.9
12198,3.9,3.9,3.9,3.9,3.9
1416,3.9,3.9,3.9,3.9,3.9
14392,3.9,3.9,3.9,3.9,3.9
896,3.9,3.9,3.9,3.9,3.9
37889,3.9,3.9,3.9,3.9,3.9
45568,3.9,3.9,3.9,3.9,3.9
42473,3.9,3.9,3.9,3.9,3.9
11691,3.9,3.9,3.9,3.9,3.9
42470,3.9,3.9,3.9,3.9,3.9
29766,3.9,3.9,3.9,3.9,3.9
36813,3.9,3.9,3.9,3.9,3.9
14173,3.9,3.9,3.9,3.9,3.9
19616,3.9,3.9,3.9,3.9,3.9
19716,3.9,3.9,3.9,3.9,3.9
8881,3.9,3.9,3.9,3.9,3.9
18281,3.9,3.9,3.9,3.9,3.9
3462,3.9,3.9,3.9,3.9,3.9
46216,3.9,3.9,3.9,3.9,3.9
49101,3.9,3.9,3.9,3.9,3.9
6897,3.9,3.9,3.9,3.9,3.9
40852,3.9,3.9,3.9,3.9,3.9
23437,3.9,3.9,3.9,3.9,3.9
3810,3.9,3.9,3.9,3.9,3.9
11294,3.9,3.9,3.9,3.9,3.9
6320,3.9,3.9,3.9,3.9,3.9
29825,3.9,3.9,3.9,3.9,3.9
49284,3.9,3.9,3.9,3.9,3.9
48513,3.9,3.9,3.9,3.9,3.9
24465,3.9,3.9,3.9,3.9,3.9
27195,3.9,3.9,3.9,3.9,3.9
22767,3.9,3.9,3.9,3.9,3.9
8061,3.9,3.9,3.9,3.9,3.9
10103,3.9,3.9,3.9,3.9,3.9
15649,3.9,3.9,3.9,3.9,3.9
25414,3.9,3.9,3.9,3.9,3.9
25747,3.9,3.9,3.9,3.9,3.9
5271,3.9,3.9,3.9,3.9,3.9
19349,3.9,3.9,3.9,3.9,3.9
26640,3.9,3.9,3.9,3.9,3.9
16161,3.9,3.9,3.9,3.9,3.9
29339,3.9,3.9,3.9,3.9,3.9
27000,3.9,3.9,3.9,3.9,3.9
20089,3.9,3.9,3.9,3.9,3.9
31448,3.9,3.9,3.9,3.9,3.9
47603,3.9,3.9,3.9,3.9,3.9
45192,3.9,3.9,3.9,3.9,3.9
12703,3.9,3.9,3.9,3.9,3.9
19120,3.9,3.9,3.9,3.9,3.9
2927,3.9,3.9,3.9,3.9,3.9
39793,3.9,3.9,3.9,3.9,3.9
16351,3.9,3.9,3.9,3.9,3.9
46277,3.9,3.9,3.9,3.9,3.9
41563,3.9,3.9,3.9,3.9,3.9
27068,3.9,3.9,3.9,3.9,3.9
30148,3.9,3.9,3.9,3.9,3.9
17399,3.9,3.9,3.9,3.9,3.9
44979,3.9,3.9,3.9,3.9,3.9
18681,3.9,3.9,3.9,3.9,3.9
4743,3.9,3.9,3.9,3.9,3.9
7293,3.9,3.9,3.9,3.9,3.9
4015,3.9,3.9,3.9,3.9,3.9
44737,3.9,3.9,3.9,3.9,3.9
23095,3.9,3.9,3.9,3.9,3.9
33320,3.9,3.9,3.9,3.9,3.9
6975,3.9,3.9,3.9,3.9,3.9
16988,3.9,3.9,3.9,3.9,3.9
4437,3.9,3.9,3.9,3.9,3.9
19580,3.9,3.9,3.9,3.9,3.9
14617,3.9,3.9,3.9,3.9,3.9
11799,3.9,3.9,3.9,3.9,3.9
2704,3.9,3.9,3.9,3.9,3.9
25635,3.9,3.9,3.9,3.9,3.9
2970,3.9,3.9,3.9,3.9,3.9
1155,3.9,3.9,3.9,3.9,3.9
45792,3.9,3.9,3.9,3.9,3.9
14541,3.9,3.9,3.9,3.9,3.9
8638,3.9,3.9,3.9,3.9,3.9
48406,3.9,3.9,3.9,3.9,3.9
47570,3.9,3.9,3.9,3.9,3.9
16022,3.9,3.9,3.9,3.9,3.9
14938,3.9,3.9,3.9,3.9,3.9
10829,3.9,3.9,3.9,3.9,3.9
46403,3.9,3.9,3.9,3.9,3.9
42595,3.9,3.9,3.9,3.9,3.9
18448,3.9,3.9,3.9,3.9,3.9
44261,3.9,3.9,3.9,3.9,3.9
4544,3.9,3.9,3.9,3.9,3.9
23628,3.9,3.9,3.9,3.9,3.9
37900,3.9,3.9,3.9,3.9,3.9
38700,3.9,3.9,3.9,3.9,3.9
2402,3.9,3.9,3.9,3.9,3.9
14166,3.9,3.9,3.9,3.9,3.9
31175,3.9,3.9,3.9,3.9,3.9
392,3.9,3.9,3.9,3.9,3.9
20478,3.9,3.9,3.9,3.9,3.9
46846,3.9,3.9,3.9,3.9,3.9
46624,3.9,3.9,3.9,3.9,3.9
23096,3.9,3.9,3.9,3.9,3.9
16647,3.9,3.9,3.9,3.9,3.9
43158,3.9,3.9,3.9,3.9,3.9
20985,3.9,3.9,3.9,3.9,3.9
32776,3.9,3.9,3.9,3.9,3.9
28495,3.9,3.9,3.9,3.9,3.9
5513,3.9,3.9,3.9,3.9,3.9
11954,3.9,3.9,3.9,3.9,3.9
21711,3.9,3.9,3.9,3.9,3.9
43194,3.9,3.9,3.9,3.9,3.9
33887,3.9,3.9,3.9,3.9,3.9
4731,3.9,3.9,3.9,3.9,3.9
16533,3.9,3.9,3.9,3.9,3.9
34777,3.9,3.9,3.9,3.9,3.9
37679,3.9,3.9,3.9,3.9,3.9
68,3.9,3.9,3.9,3.9,3.9
47927,3.9,3.9,3.9,3.9,3.9
9494,3.9,3.9,3.9,3.9,3.9
26931,3.9,3.9,3.9,3.9,3.9
49361,3.9,3.9,3.9,3.9,3.9
39301,3.9,3.9,3.9,3.9,3.9
17183,3.9,3.9,3.9,3.9,3.9
29788,3.9,3.9,3.9,3.9,3.9
21869,3.9,3.9,3.9,3.9,3.9
2884,3.9,3.9,3.9,3.9,3.9
25219,3.9,3.9,3.9,3.9,3.9
42009,3.9,3.9,3.9,3.9,3.9
18945,3.9,3.9,3.9,3.9,3.9
3831,3.9,3.9,3.9,3.9,3.9
40953,3.9,3.9,3.9,3.9,3.9
34099,3.9,3.9,3.9,3.9,3.9
31042,3.9,3.9,3.9,3.9,3.9
13525,3.9,3.9,3.9,3.9,3.9
29194,3.9,3.9,3.9,3.9,3.9
23189,3.9,3.9,3.9,3.9,3.9
38785,3.9,3.9,3.9,3.9,3.9
5137,3.9,3.9,3.9,3.9,3.9
11525,3.9,3.9,3.9,3.9,3.9
10793,3.9,3.9,3.9,3.9,3.9
380,3.9,3.9,3.9,3.9,3.9
27931,3.9,3.9,3.9,3.9,3.9
38052,3.9,3.9,3.9,3.9,3.9
31186,3.9,3.9,3.9,3.9,3.9
14389,3.9,3.9,3.9,3.9,3.9
33430,3.9,3.9,3.9,3.9,3.9
16042,3.9,3.9,3.9,3.9,3.9
37730,3.9,3.9,3.9,3.9,3.9
39573,3.9,3.9,3.9,3.9,3.9
14774,3.9,3.9,3.9,3.9,3.9
31809,3.9,3.9,3.9,3.9,3.9
35594,3.9,3.9,3.9,3.9,3.9
6824,3.9,3.9,3.9,3.9,3.9
11774,3.9,3.9,3.9,3.9,3.9
38125,3.9,3.9,3.9,3.9,3.9
41112,3.9,3.9,3.9,3.9,3.9
26823,3.9,3.9,3.9,3.9,3.9
32121,3.9,3.9,3.9,3.9,3.9
35527,3.9,3.9,3.9,3.9,3.9
35323,3.9,3.9,3.9,3.9,3.9
28511,3.9,3.9,3.9,3.9,3.9
37306,3.9,3.9,3.9,3.9,3.9
16567,3.9,3.9,3.9,3.9,3.9
44070,3.9,3.9,3.9,3.9,3.9
13165,3.9,3.9,3.9,3.9,3.9
2442,3.9,3.9,3.9,3.9,3.9
35896,3.9,3.9,3.9,3.9,3.9
39090,3.9,3.9,3.9,3.9,3.9
2894,3.9,3.9,3.9,3.9,3.9
244,3.9,3.9,3.9,3.9,3.9
38777,3.9,3.9,3.9,3.9,3.9
9508,3.9,3.9,3.9,3.9,3.9
40492,3.9,3.9,3.9,3.9,3.9
4122,3.9,3.9,3.9,3.9,3.9
1052,3.9,3.9,3.9,3.9,3.9
44182,3.9,3.9,3.9,3.9,3.9
24631,3.9,3.9,3.9,3.9,3.9
40236,3.9,3.9,3.9,3.9,3.9
49302,3.9,3.9,3.9,3.9,3.9
20815,3.9,3.9,3.9,3.9,3.9
43706,3.9,3.9,3.9,3.9,3.9
5330,3.9,3.9,3.9,3.9,3.9
7980,3.9,3.9,3.9,3.9,3.9
17763,3.9,3.9,3.9,3.9,3.9
10516,3.9,3.9,3.9,3.9,3.9
4538,3.9,3.9,3.9,3.9,3.9
20347,3.9,3.9,3.9,3.9,3.9
16134,3.9,3.9,3.9,3.9,3.9
21194,3.9,3.9,3.9,3.9,3.9
6748,3.9,3.9,3.9,3.9,3.9
42224,3.9,3.9,3.9,3.9,3.9
46496,3.9,3.9,3.9,3.9,3.9
5473,3.9,3.9,3.9,3.9,3.9
34975,3.9,3.9,3.9,3.9,3.9
41773,3.9,3.9,3.9,3.9,3.9
45295,3.9,3.9,3.9,3.9,3.9
37410,3.9,3.9,3.9,3.9,3.9
46278,3.9,3.9,3.9,3.9,3.9
18935,3.9,3.9,3.9,3.9,3.9
43917,3.9,3.9,3.9,3.9,3.9
30051,3.9,3.9,3.9,3.9,3.9
42155,3.9,3.9,3.9,3.9,3.9
16331,3.9,3.9,3.9,3.9,3.9
49884,3.9,3.9,3.9,3.9,3.9
18445,3.9,3.9,3.9,3.9,3.9
13012,3.9,3.9,3.9,3.9,3.9
32644,3.9,3.9,3.9,3.9,3.9
29444,3.9,3.9,3.9,3.9,3.9
27403,3.9,3.9,3.9,3.9,3.9
8692,3.9,3.9,3.9,3.9,3.9
28311,3.9,3.9,3.9,3.9,3.9
43568,3.9,3.9,3.9,3.9,3.9
14109,3.9,3.9,3.9,3.9,3.9
46574,3.9,3.9,3.9,3.9,3.9
18321,3.9,3.9,3.9,3.9,3.9
48867,3.9,3.9,3.9,3.9,3.9
49352,3.9,3.9,3.9,3.9,3.9
17775,3.9,3.9,3.9,3.9,3.9
14372,3.9,3.9,3.9,3.9,3.9
12706,3.9,3.9,3.9,3.9,3.9
32216,3.9,3.9,3.9,3.9,3.9
39779,3.9,3.9,3.9,3.9,3.9
1721,3.9,3.9,3.9,3.9,3.9
42624,3.9,3.9,3.9,3.9,3.9
47838,3.9,3.9,3.9,3.9,3.9
45620,3.9,3.9,3.9,3.9,3.9
45591,3.9,3.9,3.9,3.9,3.9
38929,3.9,3.9,3.9,3.9,3.9
42912,3.9,3.9,3.9,3.9,3.9
27716,3.9,3.9,3.9,3.9,3.9
7250,3.9,3.9,3.9,3.9,3.9
37477,3.9,3.9,3.9,3.9,3.9
9299,3.9,3.9,3.9,3.9,3.9
17474,3.9,3.9,3.9,3.9,3.9
49113,3.9,3.9,3.9,3.9,3.9
2880,3.9,3.9,3.9,3.9,3.9
40615,3.9,3.9,3.9,3.9,3.9
44293,3.9,3.9,3.9,3.9,3.9
46615,3.9,3.9,3.9,3.9,3.9
5342,3.9,3.9,3.9,3.9,3.9
36393,3.9,3.9,3.9,3.9,3.9
31617,3.9,3.9,3.9,3.9,3.9
22254,3.9,3.9,3.9,3.9,3.9
42002,3.9,3.9,3.9,3.9,3.9
45898,3.9,3.9,3.9,3.9,3.9
48557,3.9,3.9,3.9,3.9,3.9
2197,3.9,3.9,3.9,3.9,3.9
46623,3.9,3.9,3.9,3.9,3.9
6163,3.9,3.9,3.9,3.9,3.9
45417,3.9,3.9,3.9,3.9,3.9
44130,3.9,3.9,3.9,3.9,3.9
26510,3.9,3.9,3.9,3.9,3.9
9886,3.9,3.9,3.9,3.9,3.9
42328,3.9,3.9,3.9,3.9,3.9
34189,3.9,3.9,3.9,3.9,3.9
37740,3.9,3.9,3.9,3.9,3.9
42713,3.9,3.9,3.9,3.9,3.9
43901,3.9,3.9,3.9,3.9,3.9
16426,3.9,3.9,3.9,3.9,3.9
7972,3.9,3.9,3.9,3.9,3.9
35456,3.9,3.9,3.9,3.9,3.9
32756,3.9,3.9,3.9,3.9,3.9
25475,3.9,3.9,3.9,3.9,3.9
5629,3.9,3.9,3.9,3.9,3.9
12152,3.9,3.9,3.9,3.9,3.9
28183,3.9,3.9,3.9,3.9,3.9
28099,3.9,3.9,3.9,3.9,3.9
14815,3.9,3.9,3.9,3.9,3.9
16207,3.9,3.9,3.9,3.9,3.9
6719,3.9,3.9,3.9,3.9,3.9
11999,3.9,3.9,3.9,3.9,3.9
13291,3.9,3.9,3.9,3.9,3.9
42090,3.9,3.9,3.9,3.9,3.9
13753,3.9,3.9,3.9,3.9,3.9
44697,3.9,3.9,3.9,3.9,3.9
32199,3.9,3.9,3.9,3.9,3.9
22498,3.9,3.9,3.9,3.9,3.9
27607,3.9,3.9,3.9,3.9,3.9
19495,3.9,3.9,3.9,3.9,3.9
19592,3.9,3.9,3.9,3.9,3.9
12752,3.9,3.9,3.9,3.9,3.9
8474,3.9,3.9,3.9,3.9,3.9
22174,3.9,3.9,3.9,3.9,3.9
32795,3.9,3.9,3.9,3.9,3.9
45021,3.9,3.9,3.9,3.9,3.9
31528,3.9,3.9,3.9,3.9,3.9
4029,3.9,3.9,3.9,3.9,3.9
30556,3.9,3.9,3.9,3.9,3.9
31952,3.9,3.9,3.9,3.9,3.9
40573,3.9,3.9,3.9,3.9,3.9
76,3.9,3.9,3.9,3.9,3.9
10245,3.9,3.9,3.9,3.9,3.9
40915,3.9,3.9,3.9,3.9,3.9
25644,3.9,3.9,3.9,3.9,3.9
31382,3.9,3.9,3.9,3.9,3.9
8399,3.9,3.9,3.9,3.9,3.9
43258,3.9,3.9,3.9,3.9,3.9
27309,3.9,3.9,3.9,3.9,3.9
17558,3.9,3.9,3.9,3.9,3.9
3278,3.9,3.9,3.9,3.9,3.9
28649,3.9,3.9,3.9,3.9,3.9
15842,3.9,3.9,3.9,3.9,3.9
39859,3.9,3.9,3.9,3.9,3.9
11724,3.9,3.9,3.9,3.9,3.9
23926,3.9,3.9,3.9,3.9,3.9
36915,3.9,3.9,3.9,3.9,3.9
36062,3.9,3.9,3.9,3.9,3.9
8651,3.9,3.9,3.9,3.9,3.9
2011,3.9,3.9,3.9,3.9,3.9
20958,3.9,3.9,3.9,3.9,3.9
17062,3.9,3.9,3.9,3.9,3.9
35600,3.9,3.9,3.9,3.9,3.9
7665,3.9,3.9,3.9,3.9,3.9
47907,3.9,3.9,3.9,3.9,3.9
47957,3.9,3.9,3.9,3.9,3.9
2252,3.9,3.9,3.9,3.9,3.9
16348,3.9,3.9,3.9,3.9,3.9
3685,3.9,3.9,3.9,3.9,3.9
46835,3.9,3.9,3.9,3.9,3.9
500,3.9,3.9,3.9,3.9,3.9
34275,3.9,3.9,3.9,3.9,3.9
39413,3.9,3.9,3.9,3.9,3.9
37582,3.9,3.9,3.9,3.9,3.9
39582,3.9,3.9,3.9,3.9,3.9
14182,3.9,3.9,3.9,3.9,3.9
27571,3.9,3.9,3.9,3.9,3.9
28390,3.9,3.9,3.9,3.9,3.9
4669,3.9,3.9,3.9,3.9,3.9
27680,3.9,3.9,3.9,3.9,3.9
45885,3.9,3.9,3.9,3.9,3.9
43317,3.9,3.9,3.9,3.9,3.9
36333,3.9,3.9,3.9,3.9,3.9
25262,3.9,3.9,3.9,3.9,3.9
5756,3.9,3.9,3.9,3.9,3.9
7766,3.9,3.9,3.9,3.9,3.9
43834,3.9,3.9,3.9,3.9,3.9
24252,3.9,3.9,3.9,3.9,3.9
28376,3.9,3.9,3.9,3.9,3.9
2107,3.9,3.9,3.9,3.9,3.9
18318,3.9,3.9,3.9,3.9,3.9
36178,3.9,3.9,3.9,3.9,3.9
9389,3.9,3.9,3.9,3.9,3.9
11171,3.9,3.9,3.9,3.9,3.9
27401,3.9,3.9,3.9,3.9,3.9
4548,3.9,3.9,3.9,3.9,3.9
35400,3.9,3.9,3.9,3.9,3.9
40748,3.9,3.9,3.9,3.9,3.9
41179,3.9,3.9,3.9,3.9,3.9
42121,3.9,3.9,3.9,3.9,3.9
49714,3.9,3.9,3.9,3.9,3.9
49336,3.9,3.9,3.9,3.9,3.9
24223,3.9,3.9,3.9,3.9,3.9
38716,3.9,3.9,3.9,3.9,3.9
19816,3.9,3.9,3.9,3.9,3.9
23076,3.9,3.9,3.9,3.9,3.9
25936,3.9,3.9,3.9,3.9,3.9
13667,3.9,3.9,3.9,3.9,3.9
25053,3.9,3.9,3.9,3.9,3.9
41126,3.9,3.9,3.9,3.9,3.9
4790,3.9,3.9,3.9,3.9,3.9
35766,3.9,3.9,3.9,3.9,3.9
35971,3.9,3.9,3.9,3.9,3.9
16569,3.9,3.9,3.9,3.9,3.9
22169,3.9,3.9,3.9,3.9,3.9
30871,3.9,3.9,3.9,3.9,3.9
